"iso3","country","nutrient","sev_high","sev_base"
"CIV","Côte d’Ivoire","Calcium",99.6466145889293,99.6466145889293
"CIV","Côte d’Ivoire","Iron",53.2276559564548,53.2276559564548
"CIV","Côte d’Ivoire","Omega-3 fatty acids",40.8275691791662,40.8275691791662
"CIV","Côte d’Ivoire","Vitamin A, RAE",52.8303080107419,52.8303080107419
"CIV","Côte d’Ivoire","Vitamin B-12",0.00547513432004671,0.00547513432004671
"CIV","Côte d’Ivoire","Zinc",66.5572226140787,66.5572226140787
"CMR","Cameroon","Calcium",94.4306414939873,94.4306414939873
"CMR","Cameroon","Iron",2.47587162897536,2.47587162897536
"CMR","Cameroon","Omega-3 fatty acids",15.5460992200824,15.5460992200824
"CMR","Cameroon","Vitamin A, RAE",53.3704202594326,53.3704202594326
"CMR","Cameroon","Vitamin B-12",38.8246904316745,38.8246904316745
"CMR","Cameroon","Zinc",0.669963840380304,0.669963840380304
"COG","Congo - Brazzaville","Calcium",95.584232380507,95.584232380507
"COG","Congo - Brazzaville","Iron",67.0432718444727,67.0432718444727
"COG","Congo - Brazzaville","Omega-3 fatty acids",5.729526187152,5.729526187152
"COG","Congo - Brazzaville","Vitamin A, RAE",73.2265781618984,73.2265781618984
"COG","Congo - Brazzaville","Vitamin B-12",0.842028744506087,0.842028744506087
"COG","Congo - Brazzaville","Zinc",91.9070702618359,91.9070702618359
"COL","Colombia","Calcium",94.282480476028,94.2824804757938
"COL","Colombia","Iron",12.9579168727046,12.9579168725651
"COL","Colombia","Omega-3 fatty acids",66.2892845543749,66.2892845497426
"COL","Colombia","Vitamin A, RAE",0.297807091213198,0.297807091212525
"COL","Colombia","Vitamin B-12",3.93604694007894e-15,3.93604694007894e-15
"COL","Colombia","Zinc",0.0812496975284452,0.0812496975222472
"CPV","Cape Verde","Calcium",94.8471245093537,94.8471245093537
"CPV","Cape Verde","Iron",9.02909721278306,9.02909721278306
"CPV","Cape Verde","Omega-3 fatty acids",35.1700257497148,35.1700257497148
"CPV","Cape Verde","Vitamin A, RAE",20.3877978837517,20.3877978837517
"CPV","Cape Verde","Vitamin B-12",7.22419961309776,7.22419961309776
"CPV","Cape Verde","Zinc",7.74620997772034,7.74620997772034
"CRI","Costa Rica","Calcium",66.6642159799755,66.6642159799755
"CRI","Costa Rica","Iron",9.79472156318227,9.79472156318227
"CRI","Costa Rica","Omega-3 fatty acids",19.0027450635119,19.0027450635119
"CRI","Costa Rica","Vitamin A, RAE",38.9445382675014,38.9445382675014
"CRI","Costa Rica","Vitamin B-12",0.0120218351768644,0.0120218351768644
"CRI","Costa Rica","Zinc",6.26322668610926,6.26322668610926
"CUB","Cuba","Calcium",78.5486170965131,78.5486170965131
"CUB","Cuba","Iron",0.0205494791292058,0.0205494791292058
"CUB","Cuba","Omega-3 fatty acids",84.9525411998439,84.9525411998439
"CUB","Cuba","Vitamin A, RAE",0.15078847285875,0.15078847285875
"CUB","Cuba","Vitamin B-12",5.94106644631341,5.94106644631341
"CUB","Cuba","Zinc",1.8368594611014e-06,1.8368594611014e-06
"CYP","Cyprus","Calcium",56.4284851307638,56.4284851307638
"CYP","Cyprus","Iron",2.39703713335509,2.39703713335509
"CYP","Cyprus","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"CYP","Cyprus","Vitamin A, RAE",36.0986638266552,36.0986638266552
"CYP","Cyprus","Vitamin B-12",0.238813966768031,0.238813966768031
"CYP","Cyprus","Zinc",0.017748657963397,0.017748657963397
"CZE","Czechia","Calcium",56.3484122792612,56.3484122792612
"CZE","Czechia","Iron",2.38261992028069,2.38261992028069
"CZE","Czechia","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"CZE","Czechia","Vitamin A, RAE",35.7663180720802,35.7663180720802
"CZE","Czechia","Vitamin B-12",0.238813966768031,0.238813966768031
"CZE","Czechia","Zinc",0.0151023002427994,0.0151023002427994
"DEU","Germany","Calcium",55.9827871759492,55.9827871759492
"DEU","Germany","Iron",2.25727473676812,2.25727473676812
"DEU","Germany","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"DEU","Germany","Vitamin A, RAE",35.5865537470381,35.5865537470381
"DEU","Germany","Vitamin B-12",0.238813966768031,0.238813966768031
"DEU","Germany","Zinc",0.0148562723213878,0.0148562723213878
"DJI","Djibouti","Calcium",97.1035707099508,97.1035707099508
"DJI","Djibouti","Iron",7.98817305450984,7.98817305450984
"DJI","Djibouti","Omega-3 fatty acids",81.3867920835593,81.3867920835593
"DJI","Djibouti","Vitamin A, RAE",73.3620297842347,73.3620297842347
"DJI","Djibouti","Vitamin B-12",29.7035912090253,29.7035912090253
"DJI","Djibouti","Zinc",21.4278380184526,21.4278380184526
"DMA","Dominica","Calcium",64.0062145699632,64.0062145699632
"DMA","Dominica","Iron",8.99153899502732,8.99153899502732
"DMA","Dominica","Omega-3 fatty acids",29.7669789224299,29.7669789224299
"DMA","Dominica","Vitamin A, RAE",0.167690768424797,0.167690768424797
"DMA","Dominica","Vitamin B-12",2.28450416540258,2.28450416540258
"DMA","Dominica","Zinc",9.35532858822812,9.35532858822812
"DNK","Denmark","Calcium",55.6625103022852,55.6625103022852
"DNK","Denmark","Iron",2.47123457007151,2.47123457007151
"DNK","Denmark","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"DNK","Denmark","Vitamin A, RAE",35.7427462028252,35.7427462028252
"DNK","Denmark","Vitamin B-12",0.238813966768031,0.238813966768031
"DNK","Denmark","Zinc",0.0163973911149602,0.0163973911149602
"DOM","Dominican Republic","Calcium",76.7416198085035,76.7416198085035
"DOM","Dominican Republic","Iron",9.60041505388925,9.60041505388925
"DOM","Dominican Republic","Omega-3 fatty acids",59.6488824045778,59.6488824045778
"DOM","Dominican Republic","Vitamin A, RAE",0.0188711185898738,0.0188711185898738
"DOM","Dominican Republic","Vitamin B-12",0.992346254147927,0.992346254147927
"DOM","Dominican Republic","Zinc",12.1761773453765,12.1761773453765
"DZA","Algeria","Calcium",56.9561382621319,56.9561382621319
"DZA","Algeria","Iron",0.144043798194665,0.144043798194665
"DZA","Algeria","Omega-3 fatty acids",51.3102990453712,51.3102990453712
"DZA","Algeria","Vitamin A, RAE",31.0437705477933,31.0437705477933
"DZA","Algeria","Vitamin B-12",10.6767211215303,10.6767211215303
"DZA","Algeria","Zinc",1.88020686006151,1.88020686006151
"ECU","Ecuador","Calcium",98.6959680579173,98.6959680579173
"ECU","Ecuador","Iron",11.8955185209153,11.8955185209153
"ECU","Ecuador","Omega-3 fatty acids",64.137282725941,64.137282725941
"ECU","Ecuador","Vitamin A, RAE",22.7305028675364,22.7305028675364
"ECU","Ecuador","Vitamin B-12",2.18342096704181e-08,2.18342096704181e-08
"ECU","Ecuador","Zinc",1.37392481649992,1.37392481649992
"EGY","Egypt","Calcium",83.8205642720088,83.8205642720088
"EGY","Egypt","Iron",0.181705159987677,0.181705159987677
"EGY","Egypt","Omega-3 fatty acids",27.8910399436779,27.8910399436779
"EGY","Egypt","Vitamin A, RAE",1.93889482803059,1.93889482803059
"EGY","Egypt","Vitamin B-12",9.93923841353946e-12,9.93923841353946e-12
"EGY","Egypt","Zinc",0.0355229063978858,0.0355229063978858
"ESP","Spain","Calcium",56.5885959725945,56.5885959725945
"ESP","Spain","Iron",2.36387739037337,2.36387739037337
"ESP","Spain","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"ESP","Spain","Vitamin A, RAE",36.204400192806,36.204400192806
"ESP","Spain","Vitamin B-12",0.238813966768031,0.238813966768031
"ESP","Spain","Zinc",0.0180735424864936,0.0180735424864936
"EST","Estonia","Calcium",56.2380976379218,56.2380976379218
"EST","Estonia","Iron",2.32140950390161,2.32140950390161
"EST","Estonia","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"EST","Estonia","Vitamin A, RAE",36.570789197588,36.570789197588
"EST","Estonia","Vitamin B-12",0.238813966768031,0.238813966768031
"EST","Estonia","Zinc",0.0143738189876693,0.0143738189876693
"ETH","Ethiopia","Calcium",97.7287221303283,97.7287221303283
"ETH","Ethiopia","Iron",28.4327366251614,28.4327366251614
"ETH","Ethiopia","Omega-3 fatty acids",88.8565810033592,88.8565810033592
"ETH","Ethiopia","Vitamin A, RAE",50.2788359681464,50.2788359681464
"ETH","Ethiopia","Vitamin B-12",60.2533669283184,60.2533669283184
"ETH","Ethiopia","Zinc",12.7978587009313,12.7978587009313
"FIN","Finland","Calcium",55.5750992537746,55.5750992537746
"FIN","Finland","Iron",2.51984212128958,2.51984212128958
"FIN","Finland","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"FIN","Finland","Vitamin A, RAE",35.6480508901391,35.6480508901391
"FIN","Finland","Vitamin B-12",0.238813966768031,0.238813966768031
"FIN","Finland","Zinc",0.0146249166252184,0.0146249166252184
"FJI","Fiji","Calcium",93.9826115818321,93.9826115818321
"FJI","Fiji","Iron",1.39113380417884,1.39113380417884
"FJI","Fiji","Omega-3 fatty acids",25.5815839178641,25.5815839178641
"FJI","Fiji","Vitamin A, RAE",1.77357577005165,1.77357577005165
"FJI","Fiji","Vitamin B-12",1.61150041324108e-05,1.61150041324108e-05
"FJI","Fiji","Zinc",8.98731593188824,8.98731593188824
"FRA","France","Calcium",55.9632722695136,55.9632722695136
"FRA","France","Iron",2.41009566927313,2.41009566927313
"FRA","France","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"FRA","France","Vitamin A, RAE",35.5068736985947,35.5068736985947
"FRA","France","Vitamin B-12",0.238813966768031,0.238813966768031
"FRA","France","Zinc",0.0170217405840307,0.0170217405840307
"GAB","Gabon","Calcium",92.0555846326053,92.0555846326053
"GAB","Gabon","Iron",2.37167133544085,2.37167133544085
"GAB","Gabon","Omega-3 fatty acids",2.03802249296029,2.03802249296029
"GAB","Gabon","Vitamin A, RAE",12.1718201151354,12.1718201151354
"GAB","Gabon","Vitamin B-12",2.67527126942365e-15,2.67527126942365e-15
"GAB","Gabon","Zinc",4.66549890341353,4.66549890341353
"GBR","United Kingdom","Calcium",52.9557368999791,52.9557368999791
"GBR","United Kingdom","Iron",0.459589342483122,0.459589342483122
"GBR","United Kingdom","Omega-3 fatty acids",22.4694088253775,22.4694088253775
"GBR","United Kingdom","Vitamin A, RAE",4.71578288185491,4.71578288185491
"GBR","United Kingdom","Vitamin B-12",0.0680877282168071,0.0680877282168071
"GBR","United Kingdom","Zinc",0.00151209613517365,0.00151209613517365
"GEO","Georgia","Calcium",75.1360001099391,75.1360001099391
"GEO","Georgia","Iron",1.85554867086178,1.85554867086178
"GEO","Georgia","Omega-3 fatty acids",2.80021557513304,2.80021557513304
"GEO","Georgia","Vitamin A, RAE",47.0382748413087,47.0382748413087
"GEO","Georgia","Vitamin B-12",0.435627392963486,0.435627392963486
"GEO","Georgia","Zinc",9.512039580641,9.512039580641
"GHA","Ghana","Calcium",97.3117512514806,97.3117512514806
"GHA","Ghana","Iron",0.386980456331544,0.386980456331544
"GHA","Ghana","Omega-3 fatty acids",1.47659309249793,1.47659309249793
"GHA","Ghana","Vitamin A, RAE",34.9435161557969,34.9435161557969
"GHA","Ghana","Vitamin B-12",1.60014676934316,1.60014676934316
"GHA","Ghana","Zinc",0.427004901111614,0.427004901111614
"GIN","Guinea","Calcium",99.5131372507331,99.5131372507331
"GIN","Guinea","Iron",66.797535390553,66.797535390553
"GIN","Guinea","Omega-3 fatty acids",0.712174459665736,0.712174459665736
"GIN","Guinea","Vitamin A, RAE",53.5845965336418,53.5845965336418
"GIN","Guinea","Vitamin B-12",0.00426550652085585,0.00426550652085585
"GIN","Guinea","Zinc",48.6000692398114,48.6000692398114
"GMB","Gambia","Calcium",98.5188313729317,98.5188313729317
"GMB","Gambia","Iron",8.60665484848105e-05,8.60665484848105e-05
"GMB","Gambia","Omega-3 fatty acids",0,0
"GMB","Gambia","Vitamin A, RAE",91.1930710887942,91.1930710887942
"GMB","Gambia","Vitamin B-12",3.52160467143962,3.52160467143962
"GMB","Gambia","Zinc",0.00343884667140471,0.00343884667140471
"GNB","Guinea-Bissau","Calcium",99.9432192616943,99.9432192616943
"GNB","Guinea-Bissau","Iron",23.4058162936072,23.4058162936072
"GNB","Guinea-Bissau","Omega-3 fatty acids",84.7189578895004,84.7189578895004
"GNB","Guinea-Bissau","Vitamin A, RAE",89.5464240651982,89.5464240651982
"GNB","Guinea-Bissau","Vitamin B-12",65.2142653241167,65.2142653241167
"GNB","Guinea-Bissau","Zinc",59.373533373506,59.373533373506
"GRC","Greece","Calcium",56.1203563314166,56.1203563314166
"GRC","Greece","Iron",2.22778653171452,2.22778653171452
"GRC","Greece","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"GRC","Greece","Vitamin A, RAE",35.8487341303191,35.8487341303191
"GRC","Greece","Vitamin B-12",0.238813966768031,0.238813966768031
"GRC","Greece","Zinc",0.0144733108068992,0.0144733108068992
"GRD","Grenada","Calcium",82.2540845264584,82.2540845264584
"GRD","Grenada","Iron",12.1750811844538,12.1750811844538
"GRD","Grenada","Omega-3 fatty acids",18.5371293704701,18.5371293704701
"GRD","Grenada","Vitamin A, RAE",57.4125145169833,57.4125145169833
"GRD","Grenada","Vitamin B-12",20.6346150434001,20.6346150434001
"GRD","Grenada","Zinc",26.1849949908063,26.1849949908063
"GTM","Guatemala","Calcium",88.7993266392834,88.7993266392834
"GTM","Guatemala","Iron",7.24639192175369,7.24639192175369
"GTM","Guatemala","Omega-3 fatty acids",88.0059191573189,88.0059191573189
"GTM","Guatemala","Vitamin A, RAE",66.0710898199766,66.0710898199766
"GTM","Guatemala","Vitamin B-12",21.3626758447125,21.3626758447125
"GTM","Guatemala","Zinc",7.4679743935104,7.4679743935104
"GUY","Guyana","Calcium",29.433069990702,29.433069990702
"GUY","Guyana","Iron",1.81174650546608,1.81174650546608
"GUY","Guyana","Omega-3 fatty acids",17.6671779217038,17.6671779217038
"GUY","Guyana","Vitamin A, RAE",1.54382302503442e-06,1.54382302503442e-06
"GUY","Guyana","Vitamin B-12",0.0268778667453517,0.0268778667453517
"GUY","Guyana","Zinc",0.00242970666493813,0.00242970666493813
"HKG","Hong Kong SAR China","Calcium",23.9040067192826,23.9040067192826
"HKG","Hong Kong SAR China","Iron",0.467723596994072,0.467723596994072
"HKG","Hong Kong SAR China","Omega-3 fatty acids",1.00087597329099,1.00087597329099
"HKG","Hong Kong SAR China","Vitamin A, RAE",0,0
"HKG","Hong Kong SAR China","Vitamin B-12",0,0
"HKG","Hong Kong SAR China","Zinc",0.00100083412078973,0.00100083412078973
"HND","Honduras","Calcium",88.3775833489024,88.3775833489024
"HND","Honduras","Iron",19.3303830133556,19.3303830133556
"HND","Honduras","Omega-3 fatty acids",88.3720505470455,88.3720505470455
"HND","Honduras","Vitamin A, RAE",64.7569198912038,64.7569198912038
"HND","Honduras","Vitamin B-12",29.9545478497946,29.9545478497946
"HND","Honduras","Zinc",17.5846360333291,17.5846360333291
"HRV","Croatia","Calcium",56.4542511272434,56.4542511272434
"HRV","Croatia","Iron",2.27772455850397,2.27772455850397
"HRV","Croatia","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"HRV","Croatia","Vitamin A, RAE",36.2064778285362,36.2064778285362
"HRV","Croatia","Vitamin B-12",0.238813966768031,0.238813966768031
"HRV","Croatia","Zinc",0.0178112706938612,0.0178112706938612
"HTI","Haiti","Calcium",91.6611913520833,91.6611913520833
"HTI","Haiti","Iron",21.0900577669708,21.0900577669708
"HTI","Haiti","Omega-3 fatty acids",78.9994408124251,78.9994408124251
"HTI","Haiti","Vitamin A, RAE",23.0789819427386,23.0789819427386
"HTI","Haiti","Vitamin B-12",59.0499018260214,59.0499018260214
"HTI","Haiti","Zinc",36.1424638840228,36.1424638840228
"HUN","Hungary","Calcium",56.3747484050878,56.3747484050878
"HUN","Hungary","Iron",2.35418207101647,2.35418207101647
"HUN","Hungary","Omega-3 fatty acids",7.00684700281928,7.00684700281928
"HUN","Hungary","Vitamin A, RAE",35.8995219938645,35.8995219938645
"HUN","Hungary","Vitamin B-12",0.238813966768031,0.238813966768031
"HUN","Hungary","Zinc",0.0176597573545905,0.0176597573545905
"IDN","Indonesia","Calcium",95.8698318794127,95.8698318794127
"IDN","Indonesia","Iron",11.770111549571,11.770111549571
"IDN","Indonesia","Omega-3 fatty acids",0,0
"IDN","Indonesia","Vitamin A, RAE",69.2006617656672,69.2006617656672
"IDN","Indonesia","Vitamin B-12",0.103987664318835,0.103987664318835
"IDN","Indonesia","Zinc",9.23909589267126,9.23909589267126
"IND","India","Calcium",93.6586080878798,93.6586080878798
"IND","India","Iron",17.9205972670673,17.9205972670673
"IND","India","Omega-3 fatty acids",55.2733391289784,55.2733391289784
