"iso3","country","nutrient","sev_high","sev_base"
"BGR","Bulgaria","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"BGR","Bulgaria","Vitamin A, RAE",31.2986338568516,31.2833252515877
"BGR","Bulgaria","Vitamin B-12",0.073823058825901,0.0937644854584949
"BGR","Bulgaria","Zinc",0.00682336497042893,0.00726797342975146
"BHR","Bahrain","Calcium",96.561999974433,96.5930640401927
"BHR","Bahrain","Iron",95.3736506871017,95.4205585790016
"BHR","Bahrain","Omega-3 fatty acids",19.635664456058,22.2746680035659
"BHR","Bahrain","Vitamin A, RAE",92.7189363899996,92.7217161050879
"BHR","Bahrain","Vitamin B-12",63.7946954589065,65.0608845798266
"BHR","Bahrain","Zinc",93.5200811410738,93.6085022594248
"BHS","Bahamas","Calcium",83.6805939648265,84.1659660676474
"BHS","Bahamas","Iron",14.9727770432141,15.705519137671
"BHS","Bahamas","Omega-3 fatty acids",5.87061024657444,9.47754999746093
"BHS","Bahamas","Vitamin A, RAE",37.466621735814,37.0949901066239
"BHS","Bahamas","Vitamin B-12",0.00323931534876507,0.00680159713564172
"BHS","Bahamas","Zinc",5.42491593126083,5.99358764465138
"BIH","Bosnia & Herzegovina","Calcium",39.6832494581615,39.6856611761105
"BIH","Bosnia & Herzegovina","Iron",0.519027955672513,0.523838147335734
"BIH","Bosnia & Herzegovina","Omega-3 fatty acids",79.9283019774246,81.5005084667893
"BIH","Bosnia & Herzegovina","Vitamin A, RAE",0.0798062696643706,0.0773367228070318
"BIH","Bosnia & Herzegovina","Vitamin B-12",0.0720252236744699,0.0766653284777343
"BIH","Bosnia & Herzegovina","Zinc",0.000433131611544849,0.000443714045197008
"BLR","Belarus","Calcium",70.4519175917553,70.6122798383633
"BLR","Belarus","Iron",2.74204565699394,2.80137676890709
"BLR","Belarus","Omega-3 fatty acids",19.6812621493201,25.4452402048247
"BLR","Belarus","Vitamin A, RAE",0.00039307129307972,0.000324966126901203
"BLR","Belarus","Vitamin B-12",0,0
"BLR","Belarus","Zinc",0.0132869904282952,0.0137192912711787
"BLZ","Belize","Calcium",85.760381896609,86.0137411794822
"BLZ","Belize","Iron",7.32316576451035,7.57447182939175
"BLZ","Belize","Omega-3 fatty acids",4.08354033927973,5.77510299899328
"BLZ","Belize","Vitamin A, RAE",69.7180351350937,69.6081089876023
"BLZ","Belize","Vitamin B-12",2.98210448623998,4.01081072769653
"BLZ","Belize","Zinc",17.0812266930356,17.6715455683042
"BOL","Bolivia","Calcium",99.5559954962487,99.5572977468431
"BOL","Bolivia","Iron",8.89138743527471,8.88017185493111
"BOL","Bolivia","Omega-3 fatty acids",80.2904567691501,81.5701325516409
"BOL","Bolivia","Vitamin A, RAE",77.7667322727995,77.4158734578711
"BOL","Bolivia","Vitamin B-12",12.1292068370491,12.0475256767764
"BOL","Bolivia","Zinc",0.423843296594448,0.413253293395428
"BRA","Brazil","Calcium",72.253846596836,72.5469017388868
"BRA","Brazil","Iron",8.36679208524311,8.39943902805327
"BRA","Brazil","Omega-3 fatty acids",57.0705927926245,57.8388404538818
"BRA","Brazil","Vitamin A, RAE",3.39241094243124,3.3721063421533
"BRA","Brazil","Vitamin B-12",0,0
"BRA","Brazil","Zinc",2.9286755281005e-06,3.15372449905059e-06
"BRB","Barbados","Calcium",69.9437086721895,71.1526174829606
"BRB","Barbados","Iron",1.52730697251149,1.66943916689456
"BRB","Barbados","Omega-3 fatty acids",0.0268919382798839,0.351955443402717
"BRB","Barbados","Vitamin A, RAE",13.3774171958826,13.0992869525979
"BRB","Barbados","Vitamin B-12",0.00124598888438338,0.00286191245162718
"BRB","Barbados","Zinc",2.24206441362556,2.63700963599424
"BRN","Brunei","Calcium",75.1257369300745,76.4249508110774
"BRN","Brunei","Iron",0.00344078655371637,0.00417940959673606
"BRN","Brunei","Omega-3 fatty acids",0,0
"BRN","Brunei","Vitamin A, RAE",10.2819997915423,10.0428498245549
"BRN","Brunei","Vitamin B-12",8.95464265358133e-08,3.71950385504724e-07
"BRN","Brunei","Zinc",0.254387209289308,0.275159185630233
"BTN","Bhutan","Calcium",99.2187565874783,99.2289723982181
"BTN","Bhutan","Iron",85.2206791732623,85.2631106781456
"BTN","Bhutan","Omega-3 fatty acids",57.2739635375421,59.8216240141097
"BTN","Bhutan","Vitamin A, RAE",92.6168861335457,92.6179748055985
"BTN","Bhutan","Vitamin B-12",83.7586522606345,84.0544935544164
"BTN","Bhutan","Zinc",88.5134241108194,88.5654108938075
"BWA","Botswana","Calcium",89.8545625899506,89.8984035143024
"BWA","Botswana","Iron",4.30525043071949,4.32583711018268
"BWA","Botswana","Omega-3 fatty acids",84.2596576044794,84.70591548816
"BWA","Botswana","Vitamin A, RAE",27.3188278653755,27.3358634884234
"BWA","Botswana","Vitamin B-12",0.000668283406839744,0.000718370946620392
"BWA","Botswana","Zinc",3.62021032818549,3.6532365554611
"CAF","Central African Republic","Calcium",97.7039809481751,97.7144806309504
"CAF","Central African Republic","Iron",91.9810115530107,92.0246496813445
"CAF","Central African Republic","Omega-3 fatty acids",70.0746464901842,71.505642178593
"CAF","Central African Republic","Vitamin A, RAE",44.8602478766822,44.9156994047814
"CAF","Central African Republic","Vitamin B-12",0.000702231008706986,0.000779512305516666
"CAF","Central African Republic","Zinc",88.5295820762155,88.6333078149771
"CAN","Canada","Calcium",70.7847096990892,70.973119677525
"CAN","Canada","Iron",0.398384212489101,0.404590379923583
"CAN","Canada","Omega-3 fatty acids",0,0
"CAN","Canada","Vitamin A, RAE",11.4399722611626,11.0813959220499
"CAN","Canada","Vitamin B-12",2.54213576266144,2.99819594436715
"CAN","Canada","Zinc",0.0128862208264849,0.0131762178832443
"CHE","Switzerland","Calcium",60.1275914335165,60.1932719115222
"CHE","Switzerland","Iron",2.36265658842443,2.37665614020623
"CHE","Switzerland","Omega-3 fatty acids",19.9399226931949,20.3564631607475
"CHE","Switzerland","Vitamin A, RAE",1.29882731381924,1.29841422657392
"CHE","Switzerland","Vitamin B-12",1.84926863588923e-06,1.77948980527393e-06
"CHE","Switzerland","Zinc",0.0261028337478121,0.0263938781376587
"CHL","Chile","Calcium",92.187995396177,92.4865564701893
"CHL","Chile","Iron",0.607440271955304,0.620203224347782
"CHL","Chile","Omega-3 fatty acids",23.364664976171,25.5350506482343
"CHL","Chile","Vitamin A, RAE",11.2047302545913,11.0548200545671
"CHL","Chile","Vitamin B-12",4.87486860987237e-06,8.51390940388667e-06
"CHL","Chile","Zinc",0,0
"CHN","China","Calcium",48.3756720353127,49.8832634935722
"CHN","China","Iron",1.30495565384345,1.36369185889819
"CHN","China","Omega-3 fatty acids",0.881185167344847,1.07817983533523
"CHN","China","Vitamin A, RAE",1.51718854173837e-11,4.63841442570667e-12
"CHN","China","Vitamin B-12",9.43110230971101e-07,2.60027379044165e-06
"CHN","China","Zinc",0.0351958347338548,0.0353623148441794
"CIV","Côte d’Ivoire","Calcium",99.3816255770457,99.4209419871191
"CIV","Côte d’Ivoire","Iron",41.5454672377145,42.3266566154718
"CIV","Côte d’Ivoire","Omega-3 fatty acids",32.8462435275212,36.85556383455
