"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Vitamin A, RAE","Brunei","BRN",1,5,25.1773971737069,25.5056349324359,0.328237758729017
"Vitamin A, RAE","Brunei","BRN",1,6,2.94311711273067e-15,4.89278912728453e-15,1.94967201455386e-15
"Vitamin A, RAE","Brunei","BRN",1,7,4.00298173848081e-06,5.15248355531271e-06,1.1495018168319e-06
"Vitamin A, RAE","Brunei","BRN",1,8,0.00157249832977467,0.00186374017299691,0.000291241843222246
"Vitamin A, RAE","Brunei","BRN",1,9,1.25051962611528,1.34893332732636,0.0984137012110784
"Vitamin A, RAE","Brunei","BRN",1,10,1.23565445536139,1.33403072186743,0.0983762665060324
"Vitamin A, RAE","Brunei","BRN",1,11,0.823271207717716,0.894297697935098,0.0710264902173827
"Vitamin A, RAE","Brunei","BRN",1,12,0.665791496078086,0.728320037276067,0.0625285411979807
"Vitamin A, RAE","Brunei","BRN",1,13,0.919778204255775,1.00051504272211,0.0807368384663387
"Vitamin A, RAE","Brunei","BRN",1,14,0.876951865599189,0.954980813506847,0.0780289479076577
"Vitamin A, RAE","Brunei","BRN",1,15,20.8450685340662,21.4158079626472,0.570739428580936
"Vitamin A, RAE","Brunei","BRN",1,16,30.3261318945794,30.9025909878365,0.576459093257082
"Vitamin A, RAE","Brunei","BRN",1,17,23.1239574711341,23.6113248744743,0.487367403340283
"Vitamin A, RAE","Brunei","BRN",1,18,27.0878296655858,27.6533723709094,0.565542705323576
"Vitamin A, RAE","Brunei","BRN",1,19,26.1674216074792,26.6388122243203,0.471390616841152
"Vitamin A, RAE","Brunei","BRN",1,20,27.0139556042718,27.4893708396432,0.475415235371408
"Vitamin A, RAE","Brunei","BRN",1,30,32.6104868251712,33.1344732347808,0.523986409609641
"Vitamin A, RAE","Brunei","BRN",1,31,26.2035560264138,26.7401156225568,0.536559596142961
"Vitamin A, RAE","Brunei","BRN",1,32,26.2035560264138,26.7401156225568,0.536559596142961
"Vitamin A, RAE","Brunei","BRN",1,33,26.2035560264138,26.7401156225568,0.536559596142961
"Vitamin A, RAE","Brunei","BRN",2,5,18.6832222575472,18.9523237827363,0.269101525189111
"Vitamin A, RAE","Brunei","BRN",2,6,4.06081626927715e-10,6.00891338715292e-10,1.94809711787577e-10
"Vitamin A, RAE","Brunei","BRN",2,7,0.00610876536925122,0.00712396287671456,0.00101519750746334
