"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"AFG","2015","mg/p/d","high","Iron",38.6045241908218,38.58
"AFG","2015","mg/p/d","high","Zinc",10.0342207459956,10
"AFG","2015","mg/p/d retinol","base","Vitamin A",420.600701267762,420.28
"AFG","2015","mg/p/d retinol","high","Vitamin A",420.600701267762,420.28
"AFG","2015","ug/p/d","base","Vitamin B12",4.48944526834266,4.48
"AFG","2015","ug/p/d","high","Vitamin B12",4.48944526834266,4.48
"AFG","2016","g/p/d","base","Omega-3 fatty acids",0.165211055006255,0.16
"AFG","2016","g/p/d","base","Protein",107.530826948516,107.5
"AFG","2016","g/p/d","high","Omega-3 fatty acids",0.165211055006255,0.16
"AFG","2016","g/p/d","high","Protein",107.530826948516,107.5
"AFG","2016","mg/p/d","base","Calcium",617.928201094271,617.06
"AFG","2016","mg/p/d","base","Iron",38.9865418143076,38.96
"AFG","2016","mg/p/d","base","Zinc",10.1565779695579,10.12
"AFG","2016","mg/p/d","high","Calcium",617.928201094271,617.06
"AFG","2016","mg/p/d","high","Iron",38.9865418143076,38.96
"AFG","2016","mg/p/d","high","Zinc",10.1565779695579,10.12
"AFG","2016","mg/p/d retinol","base","Vitamin A",438.676414329304,438.32
"AFG","2016","mg/p/d retinol","high","Vitamin A",438.676414329304,438.32
"AFG","2016","ug/p/d","base","Vitamin B12",4.29135310228674,4.28
"AFG","2016","ug/p/d","high","Vitamin B12",4.29135310228674,4.28
"AFG","2017","g/p/d","base","Omega-3 fatty acids",0.165690489614567,0.16
"AFG","2017","g/p/d","base","Protein",107.85167363707,107.82
"AFG","2017","g/p/d","high","Omega-3 fatty acids",0.165690489614567,0.16
"AFG","2017","g/p/d","high","Protein",107.85167363707,107.82
"AFG","2017","mg/p/d","base","Calcium",644.022096858734,643.06
"AFG","2017","mg/p/d","base","Iron",39.0989579587993,39.08
"AFG","2017","mg/p/d","base","Zinc",10.0203002752652,9.98
"AFG","2017","mg/p/d","high","Calcium",644.022096858734,643.06
"AFG","2017","mg/p/d","high","Iron",39.0989579587993,39.08
"AFG","2017","mg/p/d","high","Zinc",10.0203002752652,9.98
"AFG","2017","mg/p/d retinol","base","Vitamin A",403.17453922816,402.78
"AFG","2017","mg/p/d retinol","high","Vitamin A",403.17453922816,402.78
"AFG","2017","ug/p/d","base","Vitamin B12",4.03339401077086,4.02
"AFG","2017","ug/p/d","high","Vitamin B12",4.03339401077086,4.02
"AFG","2018","g/p/d","base","Omega-3 fatty acids",0.162584677434018,0.1564
"AFG","2018","g/p/d","base","Protein",107.086751541838,107.04661062
"AFG","2018","g/p/d","high","Omega-3 fatty acids",0.162584677434018,0.1564
"AFG","2018","g/p/d","high","Protein",107.086751541838,107.04661062
"AFG","2018","mg/p/d","base","Calcium",641.623027403027,640.51151795
"AFG","2018","mg/p/d","base","Iron",38.8807352851174,38.85914782
"AFG","2018","mg/p/d","base","Zinc",9.9502632092398,9.90498446
"AFG","2018","mg/p/d","high","Calcium",641.623027403027,640.51151795
"AFG","2018","mg/p/d","high","Iron",38.8807352851174,38.85914782
"AFG","2018","mg/p/d","high","Zinc",9.9502632092398,9.90498446
"AFG","2018","mg/p/d retinol","base","Vitamin A",402.239704279414,401.7920738
"AFG","2018","mg/p/d retinol","high","Vitamin A",402.239704279414,401.7920738
"AFG","2018","ug/p/d","base","Vitamin B12",3.95839989555868,3.94322658
"AFG","2018","ug/p/d","high","Vitamin B12",3.95839989555868,3.94322658
"AFG","2019","g/p/d","base","Omega-3 fatty acids",0.15895443949148,0.152908
"AFG","2019","g/p/d","base","Protein",106.325802885729,106.29154864
"AFG","2019","g/p/d","high","Omega-3 fatty acids",0.15895443949148,0.152908
"AFG","2019","g/p/d","high","Protein",106.325802885729,106.29154864
"AFG","2019","mg/p/d","base","Calcium",639.147693758113,638.0578328
"AFG","2019","mg/p/d","base","Iron",38.6643693176754,38.64318104
"AFG","2019","mg/p/d","base","Zinc",9.8776242321504,9.83278704
"AFG","2019","mg/p/d","high","Calcium",639.147693758113,638.0578328
"AFG","2019","mg/p/d","high","Iron",38.6643693176754,38.64318104
"AFG","2019","mg/p/d","high","Zinc",9.8776242321504,9.83278704
"AFG","2019","mg/p/d retinol","base","Vitamin A",401.470326273526,401.0409706
"AFG","2019","mg/p/d retinol","high","Vitamin A",401.470326273526,401.0409706
"AFG","2019","ug/p/d","base","Vitamin B12",3.8835671053256,3.8687939
