"country_final","nutrient","sex","age_group","best_dist","g_shape","g_rate","g_ks","ln_meanlog","ln_sdlog","ln_ks"
"Bangladesh","Omega-3 fatty acids","women","50-54","log-normal",1.1398110629417,16.2478858647348,0.0531119414422963,-3.15597713809039,1.08227300988426,0.0514771647584066
"Bangladesh","Omega-3 fatty acids","women","55-59","gamma",1.33736671648347,16.5530936038204,0.0495039439228067,-2.93404919309464,0.999005542240715,0.0627302979380111
"Bangladesh","Omega-3 fatty acids","women","60-64","gamma",1.38544921718674,16.0500796544038,0.0547486867116443,-2.85212035579111,0.978389406276236,0.0803450226060187
"Bangladesh","Omega-3 fatty acids","women","65-69","log-normal",1.69534043799437,17.546960380082,0.0775413440560661,-2.66011531663408,0.828861296377801,0.058033862125497
"Bangladesh","Omega-3 fatty acids","women","70-74","gamma",1.23630613736306,14.4572541779817,0.0660463565548722,-2.9150676285875,1.01279813283064,0.0719484102392628
"Bangladesh","Red meat","women","15-19","gamma",0.492784047163266,0.338606374246606,0.0211655312495147,-0.916685612538867,2.3724749934214,0.116808025110916
"Bangladesh","Red meat","women","20-24","gamma",0.846879285626195,0.382208626244253,0.0110175907354276,0.0999165146824337,1.47721433573533,0.0849954474129064
"Bangladesh","Red meat","women","25-29","gamma",1.05719726596576,0.451077595611853,0.0172704445055308,0.30924857725205,1.26687617247314,0.0828438650497897
"Bangladesh","Red meat","women","30-34","gamma",0.771895196623699,0.560190296835117,0.0104140716681745,-0.452040126001534,1.57497360595931,0.0822590965862297
"Bangladesh","Red meat","women","35-39","gamma",0.982688016332109,0.669967921982773,0.0232923510436071,-0.20559516117787,1.32749021201805,0.0814718825468648
"Bangladesh","Red meat","women","40-44","gamma",1.34351319649452,0.822038914405274,0.0174927916173994,0.0749563533903888,1.06307041990075,0.0699548964410736
"Bangladesh","Red meat","women","45-49","gamma",1.59953708265607,0.906390829351608,0.0231755604993401,0.224040340799719,0.96085597998178,0.0778055804032159
"Bangladesh","Red meat","women","50-54","gamma",1.23545737905605,1.23981109865255,0.030856004587457,-0.460130909109006,1.11919004910644,0.0748499796280002
"Bangladesh","Red meat","women","55-59","gamma",0.49448614512556,1.34997347880348,0.0545004292655279,-2.29096431769551,2.03947976196931,0.0966426726402814
"Bangladesh","Red meat","women","60-64","gamma",0.156679206252283,1.70445209438781,0.0673792669290071,-7.25952826307063,5.74107306393981,0.126965218999641
"Bangladesh","Red meat","women","65-69","gamma",0.0632627005537854,1.31276730674151,0.0895617450513717,-16.5491514424639,15.8347424814907,0.156046746947776
"Bangladesh","Red meat","women","70-74","gamma",0.0230950117225864,1.78754614261313,0.093294675296443,-44.4250806974606,54.1299525879445,0.207438409875773
"Bangladesh","Vitamin A","women","15-19","log-normal",1.8359261130757,0.00485614710611473,0.0619826751932472,5.63880892416948,0.777380597786687,0.0146484944589703
"Bangladesh","Vitamin A","women","20-24","log-normal",1.95933998470048,0.00554813427576335,0.0461246150476212,5.59042737039861,0.750538165707785,0.00980937694009187
"Bangladesh","Vitamin A","women","25-29","log-normal",1.97942847803381,0.00562993856635059,0.0472640974109306,5.58922782114985,0.747190546809241,0.00812980827555021
"Bangladesh","Vitamin A","women","30-34","log-normal",1.98104754848214,0.00585151558875031,0.0466226120415746,5.55129909937267,0.749088644050351,0.0117526092695758
"Bangladesh","Vitamin A","women","35-39","log-normal",1.94454158413112,0.00572180543802315,0.0554248050845242,5.5500157672873,0.755221392400288,0.0106208423669375
"Bangladesh","Vitamin A","women","40-44","log-normal",2.0384899690862,0.00621859200609575,0.0415347434701786,5.5273999535822,0.745247678912507,0.0203189420058374
"Bangladesh","Vitamin A","women","45-49","log-normal",2.098393275025,0.00661772467442628,0.0684526701482756,5.50245534354372,0.726036226258002,0.0300690411934975
"Bangladesh","Vitamin A","women","50-54","log-normal",2.07820910144857,0.00641144527893775,0.0652471864955563,5.52157155602532,0.720886879854348,0.028635676795616
"Bangladesh","Vitamin A","women","55-59","log-normal",1.8860786714793,0.00605503463754884,0.0604488750033063,5.45325496049514,0.768421158292722,0.0409846275186441
"Bangladesh","Vitamin A","women","60-64","log-normal",1.98393369001826,0.00629072947471802,0.0587883994941782,5.48116875979806,0.783330648012037,0.0583465387300852
"Bangladesh","Vitamin A","women","65-69","log-normal",1.8277102477014,0.0061831490851229,0.106309556259983,5.3909943147399,0.788286106301178,0.0619495514980081
"Bangladesh","Vitamin A","women","70-74","log-normal",1.89963979265864,0.00661293727881443,0.0871333040015637,5.37443103289391,0.743582347370312,0.0327181570987948
"Bangladesh","Vitamin B-12","women","15-19","gamma",1.68812323010703,4.01755040974002,0.0155286272662815,-1.19160863112526,0.898360343242111,0.0568760540648889
"Bangladesh","Vitamin B-12","women","20-24","gamma",1.69893280797273,4.30293907440523,0.00867700300784069,-1.25159722617452,0.894275260846297,0.0605402398604203
"Bangladesh","Vitamin B-12","women","25-29","gamma",1.65400425387791,4.48233933757572,0.00859773026903665,-1.32872089586242,0.911088422204948,0.0572724443491002
"Bangladesh","Vitamin B-12","women","30-34","gamma",1.71140253130029,4.84754756643303,0.0137907059279263,-1.36088009422737,0.902967889676499,0.0646406841867786
"Bangladesh","Vitamin B-12","women","35-39","gamma",1.73204913646542,4.94826223624972,0.0107625650903656,-1.36539976330522,0.883669868183882,0.0568144802387576
"Bangladesh","Vitamin B-12","women","40-44","gamma",1.70378335662967,5.13083137643812,0.0145101587390213,-1.42367585913854,0.885350876843934,0.0552406370838978
"Bangladesh","Vitamin B-12","women","45-49","gamma",1.56998434368229,4.86720838956397,0.0300515995410076,-1.48254981494013,0.910034388947113,0.0472310894285667
"Bangladesh","Vitamin B-12","women","50-54","gamma",1.59993071899846,5.59796917197545,0.0226042452298267,-1.59642853042729,0.926314966358769,0.0661219874808704
"Bangladesh","Vitamin B-12","women","55-59","gamma",1.41028644240248,5.26958705493469,0.0387796878430466,-1.71278802792605,0.992069887653319,0.0869154800306115
"Bangladesh","Vitamin B-12","women","60-64","gamma",1.39393813092056,5.90351154353483,0.0414973603562129,-1.84317163505095,1.00011157056784,0.0898102746049622
"Bangladesh","Vitamin B-12","women","65-69","gamma",1.29774884753159,6.3053474895458,0.0732115062359083,-2.01310021820614,1.09413452216358,0.110605011807355
"Bangladesh","Vitamin B-12","women","70-74","gamma",1.31061595556904,7.36756805017713,0.0302736379368759,-2.15436263397735,1.06060056492193,0.0797510872669911
"Bangladesh","Zinc","women","15-19","log-normal",28.6494607892977,5.24455038047907,0.0193835029608451,1.68037898291335,0.188127824412408,0.0150655650791008
"Bangladesh","Zinc","women","20-24","gamma",30.2047895665253,5.70504237752576,0.00420394434459959,1.65000670641562,0.183350899314548,0.0149289812884007
"Bangladesh","Zinc","women","25-29","gamma",30.0753832723046,5.80737889199799,0.00582761385367725,1.62783119311701,0.183767369795994,0.0140783000942962
"Bangladesh","Zinc","women","30-34","gamma",29.3410401804689,5.88336624579763,0.00639252312062277,1.58974537102346,0.186249607096743,0.0163246136062613
"Bangladesh","Zinc","women","35-39","gamma",28.3267597539187,5.81953910938802,0.0103068765338016,1.56481033924713,0.189442434316135,0.0161567836841444
"Bangladesh","Zinc","women","40-44","gamma",28.714926996639,6.0809203929645,0.0148306399557732,1.53475773761999,0.188741060114348,0.0265326114200576
"Bangladesh","Zinc","women","45-49","log-normal",29.6140733285227,6.48694019866947,0.0348110626429563,1.50146611893808,0.184994719450668,0.0337332029715214
"Bangladesh","Zinc","women","50-54","log-normal",29.5568006621307,6.60410573597254,0.031750278945933,1.48161482645581,0.185314165131527,0.0291542590119559
"Bangladesh","Zinc","women","55-59","gamma",25.4289112708383,5.93172240674708,0.0410034922495243,1.43576551459464,0.199795983853465,0.047255571150977
"Bangladesh","Zinc","women","60-64","gamma",24.3997472272229,5.80783021193597,0.0529524252102386,1.41474610718081,0.206616123484252,0.063922514194281
"Bangladesh","Zinc","women","65-69","log-normal",23.2053811219488,5.81361776434,0.0682945183067556,1.36249170913484,0.20940911891397,0.0581903837952926
"Bangladesh","Zinc","women","70-74","log-normal",25.3628525407694,6.57842276519625,0.0391980820772857,1.32963500050886,0.199004898982645,0.0333896551199354
"Bolivia","Calcium","men","0-4","gamma",11.4414248424163,0.0328873020382029,0.0307076973984322,5.80757534729498,0.300995589323918,0.0337260931321671
"Bolivia","Calcium","men","5-9","log-normal",12.1261804211628,0.0352633801142873,0.0230921127328673,5.79846718105007,0.289406457499842,0.0154343752923091
"Bolivia","Calcium","men","10-14","log-normal",12.7359118394735,0.0365221120929662,0.0359140097134447,5.81442344533926,0.283456713266593,0.0209513776399642
"Bolivia","Calcium","men","15-19","gamma",11.9264538693727,0.0329315681562045,0.0212661405196304,5.84949784429948,0.293072605810139,0.0224853139590316
"Bolivia","Calcium","men","20-24","log-normal",12.6007316687671,0.0335690809364327,0.0284784258544187,5.8876631547017,0.283765998730244,0.0162690229561507
"Bolivia","Calcium","men","25-29","log-normal",11.8604442240619,0.0311919661038871,0.0269687791430101,5.89809444263593,0.292917535817982,0.02211697543306
"Bolivia","Calcium","men","30-34","log-normal",11.9005320144865,0.0303005005565438,0.0260250348294288,5.9306004915188,0.291740229742403,0.0212864712685805
"Bolivia","Calcium","men","35-39","gamma",12.5807993044824,0.0314327398986203,0.0398282446802768,5.95172559621783,0.286088649379609,0.0453830947524619
"Bolivia","Calcium","women","0-4","gamma",21.6796165807703,0.0610798699023485,0.0414889929517123,5.84875172019397,0.218066009378009,0.0489165574461099
"Bolivia","Calcium","women","5-9","log-normal",20.4528058079268,0.056532808945012,0.0292937719650593,5.86642014802372,0.22208914788902,0.0146963794102768
"Bolivia","Calcium","women","10-14","log-normal",18.0122654918426,0.0490323402706234,0.0289292102185568,5.87833370073666,0.236292852452577,0.0160177305209546
"Bolivia","Calcium","women","15-19","log-normal",17.8878443854146,0.0488019923423933,0.0323389804627753,5.87595342230662,0.23714524157067,0.018864290597211
"Bolivia","Calcium","women","20-24","gamma",19.3345743489839,0.0511840696412319,0.0145487594236006,5.90811353576046,0.228623660103005,0.016222327186742
"Bolivia","Calcium","women","25-29","log-normal",18.3282105788054,0.0486433808025327,0.0396555086580753,5.90413358113804,0.234813574238708,0.0245951531476193
"Bolivia","Calcium","women","30-34","log-normal",17.9690402000852,0.0467335803723259,0.0252619527308439,5.92382191691742,0.236939250013439,0.0240432910500411
"Bolivia","Calcium","women","35-39","log-normal",19.5211787686898,0.0503715451440909,0.038875724126471,5.93405820838299,0.226246353003547,0.0236326656056665
"Bolivia","Calcium","women","40-44","log-normal",20.4464809342187,0.0524227362566131,0.0239371063148402,5.94152505922558,0.221954317088253,0.0210642192856837
"Bolivia","Calcium","women","45-49","log-normal",20.0249707039895,0.0509899844883031,0.0261206805707217,5.94797150168688,0.224533632888023,0.0186944539803098
"Bolivia","Calcium","women","50-54","log-normal",19.1081976157336,0.047923412426703,0.0271668788593988,5.96194223192981,0.2303391843719,0.0258950083971212
"Bolivia","Iron","men","0-4","gamma",25.9244633389595,3.74517514048086,0.0302931191653076,1.91530049499338,0.199187848072616,0.0416112257685899
"Bolivia","Iron","men","5-9","gamma",26.4869813110898,3.32717852935393,0.0204908774474617,2.05553928865131,0.195990368605454,0.0263920574343793
"Bolivia","Iron","men","10-14","gamma",33.1067255048092,3.4234744805319,0.0179081357038965,2.25392055187497,0.17480239974714,0.0179663228043976
"Bolivia","Iron","men","15-19","gamma",35.7450811109694,2.87907903407615,0.0151112514742275,2.50487453843422,0.168440445360683,0.0186664045974212
"Bolivia","Iron","men","20-24","gamma",43.5484394046029,2.99526884190178,0.0161870213177634,2.66534646431878,0.152308087172741,0.0211435955649191
"Bolivia","Iron","men","25-29","gamma",43.9444770664688,2.82794507215429,0.0211453632807194,2.73196334738087,0.151603338597786,0.030238938489856
"Bolivia","Iron","men","30-34","gamma",43.6358608986844,2.84444083544424,0.0152473082636001,2.7190215826998,0.152173917643827,0.0244936524239617
"Bolivia","Iron","men","35-39","log-normal",42.8223453255224,3.17187685019014,0.0453583980971578,2.59101352425771,0.154214120011789,0.0452766823839713
"Bolivia","Iron","women","0-4","gamma",22.5958529909937,3.15548387385111,0.0431773829331962,1.94631582450212,0.213805903048921,0.0504777445093583
"Bolivia","Iron","women","5-9","log-normal",21.3008930161039,2.69435576064912,0.0249984070214679,2.04390781252616,0.218020917234751,0.0141580904913819
"Bolivia","Iron","women","10-14","log-normal",18.5802669662977,1.9528680729374,0.0222830045836412,2.22565151897975,0.2329314143041,0.01179607739982
"Bolivia","Iron","women","15-19","log-normal",18.305329980993,1.51537809609218,0.031985626801572,2.4639847793012,0.234970937370211,0.0222716476359468
"Bolivia","Iron","women","20-24","gamma",20.7042610738865,1.4138087967308,0.020873903842715,2.65967157831466,0.221420430560192,0.0270572870099836
"Bolivia","Iron","women","25-29","log-normal",20.8927093077985,1.26585667466977,0.0306514889584888,2.7794896881879,0.220040386372666,0.0185881876929628
"Bolivia","Iron","women","30-34","log-normal",20.8832824667803,1.15446681474272,0.029597586647945,2.87114838897721,0.220041068070794,0.0293571527624488
"Bolivia","Iron","women","35-39","log-normal",23.4348002968344,1.24085298022079,0.0344767781665746,2.91695676125292,0.206759796619323,0.0212648025891297
"Bolivia","Iron","women","40-44","log-normal",24.314653924368,1.32666066227399,0.0274026082614533,2.88770061891284,0.203658010618663,0.0218324834553035
"Bolivia","Iron","women","45-49","log-normal",22.5700905745591,1.36970863964744,0.0212731268433577,2.77969920023631,0.212016830356111,0.0168238435707602
"Bolivia","Iron","women","50-54","gamma",21.2272551368681,1.4850791492774,0.0284034034747117,2.63608708250987,0.218670634425485,0.0295433090965033
"Bolivia","Omega-3 fatty acids","men","0-4","gamma",0.964047757216142,24.2859838743072,0.0651170247973276,-3.82782747062112,1.3338164304865,0.0977025328305379
"Bolivia","Omega-3 fatty acids","men","5-9","gamma",1.4916766190607,24.8691437307005,0.0368642789570506,-3.18472385410631,1.00281852356589,0.0893056303267148
"Bolivia","Omega-3 fatty acids","men","10-14","gamma",2.04223271525138,25.9035540903847,0.0289140616199288,-2.80468347892908,0.820575927600163,0.0750833502278068
"Bolivia","Omega-3 fatty acids","men","15-19","gamma",1.21715028374766,19.0952860302309,0.0344741423493996,-3.21689823744711,1.17497769835663,0.0907702037396912
"Bolivia","Omega-3 fatty acids","men","20-24","gamma",1.51444566317835,17.0170880206534,0.0373386735665917,-2.78436562835611,1.021217129568,0.0967143706293411
"Bolivia","Omega-3 fatty acids","men","25-29","gamma",1.30403437221494,15.0261519661071,0.0376347021257168,-2.87442670486641,1.14135354278128,0.0872056942115082
"Bolivia","Omega-3 fatty acids","men","30-34","gamma",0.626918749791341,13.7982098227913,0.0349099971002467,-4.07081059192592,1.87362379789507,0.107423522354261
"Bolivia","Omega-3 fatty acids","men","35-39","gamma",0.347709396856535,11.4557861897165,0.0506628174675234,-5.43129726636891,3.22092086172139,0.156053897374569
"Bolivia","Omega-3 fatty acids","women","0-4","gamma",1.18737360109352,13.1526033025189,0.0465904343094491,-2.88167196092262,1.14390015751712,0.0924910343864513
"Bolivia","Omega-3 fatty acids","women","5-9","gamma",1.35789384078286,11.7950964728816,0.0242567039234706,-2.57300315852197,1.00434227331066,0.0553469782442669
"Bolivia","Omega-3 fatty acids","women","10-14","gamma",1.56089428890806,11.1231761247117,0.0323435645542264,-2.31710203538499,0.917755482235067,0.0400218163548221
"Bolivia","Omega-3 fatty acids","women","15-19","gamma",1.56091251867926,11.9833364615084,0.0308284038109583,-2.39153712847616,0.927708441739515,0.0545867307879569
"Bolivia","Omega-3 fatty acids","women","20-24","gamma",1.14109026518877,10.8229627898627,0.0197787960584117,-2.74814773699229,1.14351001971124,0.0808425970454238
"Bolivia","Omega-3 fatty acids","women","25-29","gamma",0.734755964612504,10.2770713038713,0.0148055160442278,-3.455493898141,1.59854091485641,0.0911092568120055
"Bolivia","Omega-3 fatty acids","women","30-34","gamma",0.605744726549921,10.2307552270806,0.0301752017819621,-3.84542772151131,1.85820096519658,0.098229575859521
"Bolivia","Omega-3 fatty acids","women","35-39","gamma",0.661306307708238,10.5041255526235,0.0173777712153683,-3.68671012641689,1.79035391421551,0.0913709235469886
"Bolivia","Omega-3 fatty acids","women","40-44","gamma",0.805774876587011,10.1282980359619,0.0179641659847883,-3.26715195779945,1.49334853971473,0.076105269396853
"Bolivia","Omega-3 fatty acids","women","45-49","gamma",1.07025237772945,10.59250119022,0.0383194121565811,-2.82731391237099,1.16366255219072,0.0596769156783675
"Bolivia","Omega-3 fatty acids","women","50-54","gamma",1.00060821195173,9.27700388988314,0.0307664711147697,-2.80386595253101,1.26863244449544,0.100286762598042
"Bolivia","Red meat","men","0-4","log-normal",2.91419286378272,0.0799314714799876,0.0486387543940344,3.414826267747,0.606389412218994,0.0289779648167412
"Bolivia","Red meat","men","5-9","log-normal",3.11342315137271,0.0798765566031352,0.0403439002008767,3.49401337291115,0.591527060796934,0.0259481216551228
"Bolivia","Red meat","men","10-14","log-normal",2.85794114638593,0.0694425369857606,0.0359269402788824,3.53239876191717,0.624158675770853,0.0318866875295966
"Bolivia","Red meat","men","15-19","log-normal",2.15901249407286,0.0518233202447992,0.0415388446596247,3.48043848970655,0.734457949315876,0.0398043723014928
"Bolivia","Red meat","men","20-24","log-normal",2.64334636169531,0.0424310856389189,0.0408396446674356,3.93090855094613,0.648992624468058,0.0254665882484105
"Bolivia","Red meat","men","25-29","log-normal",2.65470099225833,0.0312952198568005,0.0390093930654925,4.24054932162421,0.648589314008236,0.0304254986205964
"Bolivia","Red meat","men","30-34","log-normal",2.73481177952637,0.0247277207389917,0.0424880986038084,4.5117265921997,0.635049670495643,0.0308009481042011
"Bolivia","Red meat","men","35-39","gamma",1.84171386418187,0.0240200731042079,0.0466552265838902,4.0440512836183,0.81006321555793,0.0683469586812369
"Bolivia","Red meat","women","0-4","gamma",11.1844791592618,0.394331772871438,0.0342383736894806,3.29970144535417,0.307205752604463,0.0462369367275718
"Bolivia","Red meat","women","5-9","gamma",8.31421993365005,0.293154922123192,0.0300210003298104,3.28365714371537,0.362524188238049,0.0504473690270025
"Bolivia","Red meat","women","10-14","gamma",8.20246777798257,0.271789836827735,0.0235097244961198,3.34496996676188,0.36325761331015,0.0472363593787009
"Bolivia","Red meat","women","15-19","gamma",6.82891410327036,0.208263666690042,0.032449893684567,3.41513836129022,0.403492795521018,0.0582801867016998
"Bolivia","Red meat","women","20-24","gamma",7.0925737437872,0.192391046623681,0.0340997691478853,3.53505560660332,0.394565553359998,0.0591217666177699
"Bolivia","Red meat","women","25-29","gamma",7.1427764987592,0.177335295583529,0.0293268376557551,3.62416753423094,0.394654608829401,0.0530066500793434
"Bolivia","Red meat","women","30-34","gamma",7.24281775300525,0.161936859507968,0.0707931513276342,3.73006092795862,0.39874437621419,0.0963304160814193
"Bolivia","Red meat","women","35-39","gamma",8.33233535277046,0.153848368376136,0.0306852942745069,3.93068867607954,0.364293927058802,0.0465993882001968
"Bolivia","Red meat","women","40-44","gamma",7.3984300253537,0.13278523484816,0.0344282514661085,3.95112221314664,0.386781851827009,0.0597679765724375
"Bolivia","Red meat","women","45-49","gamma",4.73311115893584,0.0998551901797325,0.0371357268664835,3.74924330152759,0.499221696898606,0.065070056492544
"Bolivia","Red meat","women","50-54","gamma",3.13303626846481,0.0915816682518226,0.0605369127072629,3.36460441405438,0.634554572610015,0.100449648090232
"Bolivia","Vitamin A","men","0-4","gamma",49.8333722212039,0.249854697799402,0.0297503878640092,5.28550846912119,0.142745761638122,0.0369030706632973
"Bolivia","Vitamin A","men","5-9","log-normal",53.0548324657387,0.253824176839861,0.0201969240577795,5.3329585684806,0.137797413702075,0.0167161830979644
"Bolivia","Vitamin A","men","10-14","log-normal",58.4002320984088,0.261097239465164,0.0199528749869743,5.40158954252143,0.131358087140408,0.0191709705936107
"Bolivia","Vitamin A","men","15-19","gamma",56.7210795769254,0.229611867733445,0.019559851185401,5.50066374843003,0.133415927078564,0.0243821145417639
"Bolivia","Vitamin A","men","20-24","log-normal",62.9000116113093,0.233260514491309,0.017171468150129,5.58915301696376,0.126464084522653,0.0167714941045587
"Bolivia","Vitamin A","men","25-29","gamma",60.8560909021054,0.210716650367787,0.0184631357066884,5.65753629695689,0.128628569896596,0.0267587968230725
"Bolivia","Vitamin A","men","30-34","log-normal",63.0809173840767,0.200067230808742,0.0195648884438164,5.74556132420048,0.126024313807691,0.0167338246504862
"Bolivia","Vitamin A","men","35-39","gamma",70.3755640745537,0.206956914979273,0.0393981741832614,5.82196639561953,0.119806637383714,0.0452349147059031
"Bolivia","Vitamin A","women","0-4","gamma",15.3462424386899,0.0772251282193993,0.0458043197300404,5.25887396645972,0.261899483825057,0.0566990804941151
"Bolivia","Vitamin A","women","5-9","log-normal",14.949492508526,0.071556103875315,0.0207833494036321,5.30808612495358,0.262079061122865,0.0200561321356073
"Bolivia","Vitamin A","women","10-14","gamma",13.5552813301863,0.0572038672653712,0.0171008471575419,5.43053979846454,0.274837840486953,0.0183320210304913
"Bolivia","Vitamin A","women","15-19","log-normal",13.8612877279478,0.0455169579622858,0.0313352626239054,5.68218643015489,0.271981344961493,0.0258116084080924
"Bolivia","Vitamin A","women","20-24","gamma",16.2487136758514,0.0406725606142544,0.0191602047264981,5.95912812025759,0.251885463829536,0.0348037398804117
"Bolivia","Vitamin A","women","25-29","gamma",17.805866485422,0.0357340633161633,0.0181189716607068,6.18281826411476,0.23969602687661,0.0198258842002486
"Bolivia","Vitamin A","women","30-34","gamma",19.0078344543562,0.0315795527965569,0.0202842126779231,6.37357291227622,0.231762909595281,0.0224116971579094
"Bolivia","Vitamin A","women","35-39","log-normal",24.4918860365524,0.034331039967801,0.0302721376004277,6.5495018552741,0.202974606444362,0.0224196384685592
"Bolivia","Vitamin A","women","40-44","gamma",25.7094467638678,0.0360141052821194,0.0217480059221344,6.55114851774869,0.198614587724725,0.0220747233696881
"Bolivia","Vitamin A","women","45-49","log-normal",20.2199333676552,0.033154311325295,0.0191552961086643,6.38830656973965,0.225450980908652,0.0187913960199239
"Bolivia","Vitamin A","women","50-54","gamma",16.6267114452356,0.0370914669428016,0.0281088943046479,6.0751542279764,0.248686242413275,0.0367727032784435
"Bolivia","Vitamin B-12","men","0-4","gamma",3.78310356990787,3.06643321138954,0.0272738649070003,0.0720831782886758,0.551203764351498,0.0565974268330231
"Bolivia","Vitamin B-12","men","5-9","gamma",4.06045878824235,3.22009316366536,0.0166457674526546,0.103707628257464,0.521466167887371,0.0323784252921703
"Bolivia","Vitamin B-12","men","10-14","gamma",4.51180077042067,3.14220167648576,0.0229203170728689,0.24701017024563,0.494607623458043,0.0367299527301485
"Bolivia","Vitamin B-12","men","15-19","gamma",4.78704579220861,2.52732202402466,0.0165910438625303,0.530637939616695,0.479155410743195,0.0328444538136998
"Bolivia","Vitamin B-12","men","20-24","gamma",5.70551151424773,2.42533164540561,0.0212479324041125,0.765328415495643,0.433714708624443,0.035943102842089
"Bolivia","Vitamin B-12","men","25-29","gamma",5.61933573854392,2.21564941788505,0.0183196458601845,0.8389723834549,0.437782960508355,0.0408893532024567
