"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"FRA","2015","mg/p/d","base","Calcium",1986.77,1986.77
"FRA","2015","mg/p/d","base","Iron",42.13,42.13
"FRA","2015","mg/p/d","base","Zinc",25.93,25.93
"FRA","2015","mg/p/d","high","Calcium",1986.77,1986.77
"FRA","2015","mg/p/d","high","Iron",42.13,42.13
"FRA","2015","mg/p/d","high","Zinc",25.93,25.93
"FRA","2015","mg/p/d retinol","base","Vitamin A",2414.74,2414.74
"FRA","2015","mg/p/d retinol","high","Vitamin A",2414.74,2414.74
"FRA","2015","ug/p/d","base","Vitamin B12",22.58,22.58
"FRA","2015","ug/p/d","high","Vitamin B12",22.58,22.58
"FRA","2016","g/p/d","base","Omega-3 fatty acids",2.83,2.83
"FRA","2016","g/p/d","base","Protein",223.13,223.13
"FRA","2016","g/p/d","high","Omega-3 fatty acids",2.83,2.83
"FRA","2016","g/p/d","high","Protein",223.13,223.13
"FRA","2016","mg/p/d","base","Calcium",2032.89,2032.89
"FRA","2016","mg/p/d","base","Iron",41.79,41.79
"FRA","2016","mg/p/d","base","Zinc",25.95,25.95
"FRA","2016","mg/p/d","high","Calcium",2032.89,2032.89
"FRA","2016","mg/p/d","high","Iron",41.79,41.79
"FRA","2016","mg/p/d","high","Zinc",25.95,25.95
"FRA","2016","mg/p/d retinol","base","Vitamin A",2460.27,2460.27
"FRA","2016","mg/p/d retinol","high","Vitamin A",2460.27,2460.27
"FRA","2016","ug/p/d","base","Vitamin B12",22.87,22.87
"FRA","2016","ug/p/d","high","Vitamin B12",22.87,22.87
"FRA","2017","g/p/d","base","Omega-3 fatty acids",2.86,2.86
"FRA","2017","g/p/d","base","Protein",223.81,223.81
"FRA","2017","g/p/d","high","Omega-3 fatty acids",2.86,2.86
"FRA","2017","g/p/d","high","Protein",223.81,223.81
"FRA","2017","mg/p/d","base","Calcium",2042.55,2042.55
"FRA","2017","mg/p/d","base","Iron",41.98,41.98
"FRA","2017","mg/p/d","base","Zinc",25.94,25.94
"FRA","2017","mg/p/d","high","Calcium",2042.55,2042.55
"FRA","2017","mg/p/d","high","Iron",41.98,41.98
"FRA","2017","mg/p/d","high","Zinc",25.94,25.94
"FRA","2017","mg/p/d retinol","base","Vitamin A",2441.27,2441.27
"FRA","2017","mg/p/d retinol","high","Vitamin A",2441.27,2441.27
"FRA","2017","ug/p/d","base","Vitamin B12",22.66,22.66
"FRA","2017","ug/p/d","high","Vitamin B12",22.66,22.66
"FRA","2018","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2018","g/p/d","base","Protein",0,0
"FRA","2018","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2018","g/p/d","high","Protein",0,0
"FRA","2018","mg/p/d","base","Calcium",0,0
"FRA","2018","mg/p/d","base","Iron",0,0
"FRA","2018","mg/p/d","base","Zinc",0,0
"FRA","2018","mg/p/d","high","Calcium",0,0
"FRA","2018","mg/p/d","high","Iron",0,0
"FRA","2018","mg/p/d","high","Zinc",0,0
"FRA","2018","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2018","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2018","ug/p/d","base","Vitamin B12",0,0
"FRA","2018","ug/p/d","high","Vitamin B12",0,0
"FRA","2019","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2019","g/p/d","base","Protein",0,0
"FRA","2019","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2019","g/p/d","high","Protein",0,0
"FRA","2019","mg/p/d","base","Calcium",0,0
"FRA","2019","mg/p/d","base","Iron",0,0
"FRA","2019","mg/p/d","base","Zinc",0,0
"FRA","2019","mg/p/d","high","Calcium",0,0
"FRA","2019","mg/p/d","high","Iron",0,0
"FRA","2019","mg/p/d","high","Zinc",0,0
"FRA","2019","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2019","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2019","ug/p/d","base","Vitamin B12",0,0
"FRA","2019","ug/p/d","high","Vitamin B12",0,0
"FRA","2020","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2020","g/p/d","base","Protein",0,0
"FRA","2020","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2020","g/p/d","high","Protein",0,0
"FRA","2020","mg/p/d","base","Calcium",0,0
"FRA","2020","mg/p/d","base","Iron",0,0
"FRA","2020","mg/p/d","base","Zinc",0,0
"FRA","2020","mg/p/d","high","Calcium",0,0
"FRA","2020","mg/p/d","high","Iron",0,0
"FRA","2020","mg/p/d","high","Zinc",0,0
"FRA","2020","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2020","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2020","ug/p/d","base","Vitamin B12",0,0
"FRA","2020","ug/p/d","high","Vitamin B12",0,0
"FRA","2021","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2021","g/p/d","base","Protein",0,0
"FRA","2021","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2021","g/p/d","high","Protein",0,0
"FRA","2021","mg/p/d","base","Calcium",0,0
"FRA","2021","mg/p/d","base","Iron",0,0
"FRA","2021","mg/p/d","base","Zinc",0,0
"FRA","2021","mg/p/d","high","Calcium",0,0
"FRA","2021","mg/p/d","high","Iron",0,0
"FRA","2021","mg/p/d","high","Zinc",0,0
"FRA","2021","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2021","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2021","ug/p/d","base","Vitamin B12",0,0
"FRA","2021","ug/p/d","high","Vitamin B12",0,0
"FRA","2022","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2022","g/p/d","base","Protein",0,0
"FRA","2022","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2022","g/p/d","high","Protein",0,0
"FRA","2022","mg/p/d","base","Calcium",0,0
"FRA","2022","mg/p/d","base","Iron",0,0
"FRA","2022","mg/p/d","base","Zinc",0,0
"FRA","2022","mg/p/d","high","Calcium",0,0
"FRA","2022","mg/p/d","high","Iron",0,0
"FRA","2022","mg/p/d","high","Zinc",0,0
"FRA","2022","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2022","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2022","ug/p/d","base","Vitamin B12",0,0
"FRA","2022","ug/p/d","high","Vitamin B12",0,0
"FRA","2023","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2023","g/p/d","base","Protein",0,0
"FRA","2023","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2023","g/p/d","high","Protein",0,0
"FRA","2023","mg/p/d","base","Calcium",0,0
"FRA","2023","mg/p/d","base","Iron",0,0
"FRA","2023","mg/p/d","base","Zinc",0,0
"FRA","2023","mg/p/d","high","Calcium",0,0
"FRA","2023","mg/p/d","high","Iron",0,0
"FRA","2023","mg/p/d","high","Zinc",0,0
"FRA","2023","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2023","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2023","ug/p/d","base","Vitamin B12",0,0
"FRA","2023","ug/p/d","high","Vitamin B12",0,0
"FRA","2024","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2024","g/p/d","base","Protein",0,0
"FRA","2024","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2024","g/p/d","high","Protein",0,0
"FRA","2024","mg/p/d","base","Calcium",0,0
"FRA","2024","mg/p/d","base","Iron",0,0
"FRA","2024","mg/p/d","base","Zinc",0,0
"FRA","2024","mg/p/d","high","Calcium",0,0
"FRA","2024","mg/p/d","high","Iron",0,0
"FRA","2024","mg/p/d","high","Zinc",0,0
"FRA","2024","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2024","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2024","ug/p/d","base","Vitamin B12",0,0
"FRA","2024","ug/p/d","high","Vitamin B12",0,0
"FRA","2025","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2025","g/p/d","base","Protein",0,0
"FRA","2025","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2025","g/p/d","high","Protein",0,0
"FRA","2025","mg/p/d","base","Calcium",0,0
"FRA","2025","mg/p/d","base","Iron",0,0
"FRA","2025","mg/p/d","base","Zinc",0,0
"FRA","2025","mg/p/d","high","Calcium",0,0
"FRA","2025","mg/p/d","high","Iron",0,0
"FRA","2025","mg/p/d","high","Zinc",0,0
"FRA","2025","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2025","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2025","ug/p/d","base","Vitamin B12",0,0
"FRA","2025","ug/p/d","high","Vitamin B12",0,0
"FRA","2026","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2026","g/p/d","base","Protein",0,0
"FRA","2026","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2026","g/p/d","high","Protein",0,0
"FRA","2026","mg/p/d","base","Calcium",0,0
"FRA","2026","mg/p/d","base","Iron",0,0
"FRA","2026","mg/p/d","base","Zinc",0,0
"FRA","2026","mg/p/d","high","Calcium",0,0
"FRA","2026","mg/p/d","high","Iron",0,0
"FRA","2026","mg/p/d","high","Zinc",0,0
"FRA","2026","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2026","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2026","ug/p/d","base","Vitamin B12",0,0
"FRA","2026","ug/p/d","high","Vitamin B12",0,0
"FRA","2027","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2027","g/p/d","base","Protein",0,0
"FRA","2027","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2027","g/p/d","high","Protein",0,0
"FRA","2027","mg/p/d","base","Calcium",0,0
"FRA","2027","mg/p/d","base","Iron",0,0
"FRA","2027","mg/p/d","base","Zinc",0,0
"FRA","2027","mg/p/d","high","Calcium",0,0
"FRA","2027","mg/p/d","high","Iron",0,0
"FRA","2027","mg/p/d","high","Zinc",0,0
"FRA","2027","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2027","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2027","ug/p/d","base","Vitamin B12",0,0
"FRA","2027","ug/p/d","high","Vitamin B12",0,0
"FRA","2028","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2028","g/p/d","base","Protein",0,0
"FRA","2028","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2028","g/p/d","high","Protein",0,0
"FRA","2028","mg/p/d","base","Calcium",0,0
"FRA","2028","mg/p/d","base","Iron",0,0
"FRA","2028","mg/p/d","base","Zinc",0,0
"FRA","2028","mg/p/d","high","Calcium",0,0
"FRA","2028","mg/p/d","high","Iron",0,0
"FRA","2028","mg/p/d","high","Zinc",0,0
"FRA","2028","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2028","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2028","ug/p/d","base","Vitamin B12",0,0
"FRA","2028","ug/p/d","high","Vitamin B12",0,0
"FRA","2029","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2029","g/p/d","base","Protein",0,0
"FRA","2029","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2029","g/p/d","high","Protein",0,0
"FRA","2029","mg/p/d","base","Calcium",0,0
"FRA","2029","mg/p/d","base","Iron",0,0
"FRA","2029","mg/p/d","base","Zinc",0,0
"FRA","2029","mg/p/d","high","Calcium",0,0
"FRA","2029","mg/p/d","high","Iron",0,0
"FRA","2029","mg/p/d","high","Zinc",0,0
"FRA","2029","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2029","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2029","ug/p/d","base","Vitamin B12",0,0
"FRA","2029","ug/p/d","high","Vitamin B12",0,0
"FRA","2030","g/p/d","base","Omega-3 fatty acids",0,0
"FRA","2030","g/p/d","base","Protein",0,0
"FRA","2030","g/p/d","high","Omega-3 fatty acids",0,0
"FRA","2030","g/p/d","high","Protein",0,0
"FRA","2030","mg/p/d","base","Calcium",0,0
"FRA","2030","mg/p/d","base","Iron",0,0
"FRA","2030","mg/p/d","base","Zinc",0,0
"FRA","2030","mg/p/d","high","Calcium",0,0
"FRA","2030","mg/p/d","high","Iron",0,0
"FRA","2030","mg/p/d","high","Zinc",0,0
"FRA","2030","mg/p/d retinol","base","Vitamin A",0,0
"FRA","2030","mg/p/d retinol","high","Vitamin A",0,0
"FRA","2030","ug/p/d","base","Vitamin B12",0,0
"FRA","2030","ug/p/d","high","Vitamin B12",0,0
"GAB","2010","g/p/d","base","Omega-3 fatty acids",3.66877279182833,0.99
"GAB","2010","g/p/d","base","Protein",158.543817104126,159.84
"GAB","2010","g/p/d","high","Omega-3 fatty acids",3.66877279182833,0.99
"GAB","2010","g/p/d","high","Protein",158.543817104126,159.84
"GAB","2010","mg/p/d","base","Calcium",906.316535373277,713.75
"GAB","2010","mg/p/d","base","Iron",41.6554043908922,37.08
"GAB","2010","mg/p/d","base","Zinc",20.0461590878753,17.29
"GAB","2010","mg/p/d","high","Calcium",906.316535373277,713.75
"GAB","2010","mg/p/d","high","Iron",41.6554043908922,37.08
"GAB","2010","mg/p/d","high","Zinc",20.0461590878753,17.29
"GAB","2010","mg/p/d retinol","base","Vitamin A",1635.25352852577,1562
"GAB","2010","mg/p/d retinol","high","Vitamin A",1635.25352852577,1562
"GAB","2010","ug/p/d","base","Vitamin B12",26.030632592385,19.24
"GAB","2010","ug/p/d","high","Vitamin B12",26.030632592385,19.24
"GAB","2011","g/p/d","base","Omega-3 fatty acids",3.95110352594452,1.08
"GAB","2011","g/p/d","base","Protein",166.657335352603,169.23
"GAB","2011","g/p/d","high","Omega-3 fatty acids",3.95110352594452,1.08
"GAB","2011","g/p/d","high","Protein",166.657335352603,169.23
"GAB","2011","mg/p/d","base","Calcium",943.845771933059,738.03
"GAB","2011","mg/p/d","base","Iron",43.9128375085686,39.05
"GAB","2011","mg/p/d","base","Zinc",20.87954693472,17.96
"GAB","2011","mg/p/d","high","Calcium",943.845771933059,738.03
"GAB","2011","mg/p/d","high","Iron",43.9128375085686,39.05
"GAB","2011","mg/p/d","high","Zinc",20.87954693472,17.96
"GAB","2011","mg/p/d retinol","base","Vitamin A",1804.62398827544,1726.68
"GAB","2011","mg/p/d retinol","high","Vitamin A",1804.62398827544,1726.68
"GAB","2011","ug/p/d","base","Vitamin B12",29.0543170838448,21.8
"GAB","2011","ug/p/d","high","Vitamin B12",29.0543170838448,21.8
"GAB","2012","g/p/d","base","Omega-3 fatty acids",3.79029768137568,1.09
"GAB","2012","g/p/d","base","Protein",169.465523897788,172.46
"GAB","2012","g/p/d","high","Omega-3 fatty acids",3.79029768137568,1.09
"GAB","2012","g/p/d","high","Protein",169.465523897788,172.46
"GAB","2012","mg/p/d","base","Calcium",955.338626851543,761.84
"GAB","2012","mg/p/d","base","Iron",45.3175090545687,40.77
"GAB","2012","mg/p/d","base","Zinc",21.3925639388541,18.65
"GAB","2012","mg/p/d","high","Calcium",955.338626851543,761.84
"GAB","2012","mg/p/d","high","Iron",45.3175090545687,40.77
"GAB","2012","mg/p/d","high","Zinc",21.3925639388541,18.65
"GAB","2012","mg/p/d retinol","base","Vitamin A",2201.52733703941,2128.52
"GAB","2012","mg/p/d retinol","high","Vitamin A",2201.52733703941,2128.52
"GAB","2012","ug/p/d","base","Vitamin B12",33.468218284125,26.66
"GAB","2012","ug/p/d","high","Vitamin B12",33.468218284125,26.66
"GAB","2013","g/p/d","base","Omega-3 fatty acids",3.78897817305718,1.03
"GAB","2013","g/p/d","base","Protein",173.696631813856,177.17
"GAB","2013","g/p/d","high","Omega-3 fatty acids",3.78897817305718,1.03
"GAB","2013","g/p/d","high","Protein",173.696631813856,177.17
"GAB","2013","mg/p/d","base","Calcium",945.870128681915,748.61
"GAB","2013","mg/p/d","base","Iron",46.8124049019579,42.18
"GAB","2013","mg/p/d","base","Zinc",22.0968021044812,19.32
"GAB","2013","mg/p/d","high","Calcium",945.870128681915,748.61
"GAB","2013","mg/p/d","high","Iron",46.8124049019579,42.18
"GAB","2013","mg/p/d","high","Zinc",22.0968021044812,19.32
"GAB","2013","mg/p/d retinol","base","Vitamin A",2011.55387704696,1937.01
"GAB","2013","mg/p/d retinol","high","Vitamin A",2011.55387704696,1937.01
"GAB","2013","ug/p/d","base","Vitamin B12",30.9749114107007,24.06
"GAB","2013","ug/p/d","high","Vitamin B12",30.9749114107007,24.06
"GAB","2014","g/p/d","base","Omega-3 fatty acids",3.65040686857824,0.99
"GAB","2014","g/p/d","base","Protein",169.932707756057,174.3
"GAB","2014","g/p/d","high","Omega-3 fatty acids",3.65040686857824,0.99
"GAB","2014","g/p/d","high","Protein",169.932707756057,174.3
"GAB","2014","mg/p/d","base","Calcium",930.147141999376,741.01
"GAB","2014","mg/p/d","base","Iron",44.8440769505135,40.4
"GAB","2014","mg/p/d","base","Zinc",21.3998421444692,18.74
"GAB","2014","mg/p/d","high","Calcium",930.147141999376,741.01
"GAB","2014","mg/p/d","high","Iron",44.8440769505135,40.4
"GAB","2014","mg/p/d","high","Zinc",21.3998421444692,18.74
"GAB","2014","mg/p/d retinol","base","Vitamin A",2807.81692960981,2737.74
"GAB","2014","mg/p/d retinol","high","Vitamin A",2807.81692960981,2737.74
"GAB","2014","ug/p/d","base","Vitamin B12",39.0284015549377,32.67
"GAB","2014","ug/p/d","high","Vitamin B12",39.0284015549377,32.67
"GAB","2015","g/p/d","base","Omega-3 fatty acids",3.86492326214178,0.91
"GAB","2015","g/p/d","base","Protein",171.160647786586,172.93
"GAB","2015","g/p/d","high","Omega-3 fatty acids",3.86492326214178,0.91
"GAB","2015","g/p/d","high","Protein",171.160647786586,172.93
"GAB","2015","mg/p/d","base","Calcium",944.627357387343,732.29
"GAB","2015","mg/p/d","base","Iron",45.1747959083802,40.13
"GAB","2015","mg/p/d","base","Zinc",21.780358194212,18.76
"GAB","2015","mg/p/d","high","Calcium",944.627357387343,732.29
"GAB","2015","mg/p/d","high","Iron",45.1747959083802,40.13
"GAB","2015","mg/p/d","high","Zinc",21.780358194212,18.76
"GAB","2015","mg/p/d retinol","base","Vitamin A",2598.26176557157,2517.13
"GAB","2015","mg/p/d retinol","high","Vitamin A",2598.26176557157,2517.13
"GAB","2015","ug/p/d","base","Vitamin B12",37.1914361763454,29.76
"GAB","2015","ug/p/d","high","Vitamin B12",37.1914361763454,29.76
"GAB","2016","g/p/d","base","Omega-3 fatty acids",3.98545419487544,0.88
"GAB","2016","g/p/d","base","Protein",164.60024141893,165.51
"GAB","2016","g/p/d","high","Omega-3 fatty acids",3.98545419487544,0.88
"GAB","2016","g/p/d","high","Protein",164.60024141893,165.51
"GAB","2016","mg/p/d","base","Calcium",927.404308624855,703.47
"GAB","2016","mg/p/d","base","Iron",44.5817571750421,39.24
"GAB","2016","mg/p/d","base","Zinc",21.0160931335371,17.82
"GAB","2016","mg/p/d","high","Calcium",927.404308624855,703.47
"GAB","2016","mg/p/d","high","Iron",44.5817571750421,39.24
"GAB","2016","mg/p/d","high","Zinc",21.0160931335371,17.82
"GAB","2016","mg/p/d retinol","base","Vitamin A",2385.24859096764,2299.36
"GAB","2016","mg/p/d retinol","high","Vitamin A",2385.24859096764,2299.36
"GAB","2016","ug/p/d","base","Vitamin B12",35.750098122443,27.92
"GAB","2016","ug/p/d","high","Vitamin B12",35.750098122443,27.92
"GAB","2017","g/p/d","base","Omega-3 fatty acids",4.02353451265332,0.78
"GAB","2017","g/p/d","base","Protein",162.512148097922,162.05
"GAB","2017","g/p/d","high","Omega-3 fatty acids",4.02353451265332,0.78
"GAB","2017","g/p/d","high","Protein",162.512148097922,162.05
"GAB","2017","mg/p/d","base","Calcium",927.680969441671,693.19
"GAB","2017","mg/p/d","base","Iron",44.3092074503697,38.75
"GAB","2017","mg/p/d","base","Zinc",21.0025156051247,17.66
"GAB","2017","mg/p/d","high","Calcium",927.680969441671,693.19
"GAB","2017","mg/p/d","high","Iron",44.3092074503697,38.75
"GAB","2017","mg/p/d","high","Zinc",21.0025156051247,17.66
"GAB","2017","mg/p/d retinol","base","Vitamin A",2331.88025552581,2239.89
"GAB","2017","mg/p/d retinol","high","Vitamin A",2331.88025552581,2239.89
"GAB","2017","ug/p/d","base","Vitamin B12",33.6052969080515,25.4
"GAB","2017","ug/p/d","high","Vitamin B12",33.6052969080515,25.4
"GAB","2018","g/p/d","base","Omega-3 fatty acids",4.07008111384937,0.781680222
"GAB","2018","g/p/d","base","Protein",165.388117598309,165.145966339
"GAB","2018","g/p/d","high","Omega-3 fatty acids",4.07008111384937,0.781680222
"GAB","2018","g/p/d","high","Protein",165.388117598309,165.145966339
"GAB","2018","mg/p/d","base","Calcium",941.435846341716,703.797759416
"GAB","2018","mg/p/d","base","Iron",45.2917469438021,39.659844695
"GAB","2018","mg/p/d","base","Zinc",21.3076883660844,17.922601281
"GAB","2018","mg/p/d","high","Calcium",941.435846341716,703.797759416
"GAB","2018","mg/p/d","high","Iron",45.2917469438021,39.659844695
"GAB","2018","mg/p/d","high","Zinc",21.3076883660844,17.922601281
"GAB","2018","mg/p/d retinol","base","Vitamin A",2396.72533891133,2303.620485598
"GAB","2018","mg/p/d retinol","high","Vitamin A",2396.72533891133,2303.620485598
"GAB","2018","ug/p/d","base","Vitamin B12",34.3985330106908,26.087757375
"GAB","2018","ug/p/d","high","Vitamin B12",34.3985330106908,26.087757375
"GAB","2019","g/p/d","base","Omega-3 fatty acids",4.05174654511141,0.786885395
"GAB","2019","g/p/d","base","Protein",164.021079714567,164.092934976
"GAB","2019","g/p/d","high","Omega-3 fatty acids",4.05174654511141,0.786885395
"GAB","2019","g/p/d","high","Protein",164.021079714567,164.092934976
"GAB","2019","mg/p/d","base","Calcium",935.669284797067,699.865408238
"GAB","2019","mg/p/d","base","Iron",44.8789571533504,39.293168223
"GAB","2019","mg/p/d","base","Zinc",21.1724608274451,17.816659671
"GAB","2019","mg/p/d","high","Calcium",935.669284797067,699.865408238
"GAB","2019","mg/p/d","high","Iron",44.8789571533504,39.293168223
"GAB","2019","mg/p/d","high","Zinc",21.1724608274451,17.816659671
"GAB","2019","mg/p/d retinol","base","Vitamin A",2360.96755627988,2268.746936127
"GAB","2019","mg/p/d retinol","high","Vitamin A",2360.96755627988,2268.746936127
"GAB","2019","ug/p/d","base","Vitamin B12",34.0136979862123,25.773478918
"GAB","2019","ug/p/d","high","Vitamin B12",34.0136979862123,25.773478918
"GAB","2020","g/p/d","base","Omega-3 fatty acids",4.17792178932088,0.802678863
"GAB","2020","g/p/d","base","Protein",167.700144996489,167.658674702
"GAB","2020","g/p/d","high","Omega-3 fatty acids",4.22938914456318,0.808783365
"GAB","2020","g/p/d","high","Protein",168.165474510101,168.112518873
"GAB","2020","mg/p/d","base","Calcium",955.911890027286,712.086376612
"GAB","2020","mg/p/d","base","Iron",45.8929728435209,40.116184666
"GAB","2020","mg/p/d","base","Zinc",21.6265248791446,18.155393888
"GAB","2020","mg/p/d","high","Calcium",959.957950489994,712.850794189
"GAB","2020","mg/p/d","high","Iron",46.0000098595905,40.14537946
"GAB","2020","mg/p/d","high","Zinc",21.694460803795,18.176501369
"GAB","2020","mg/p/d retinol","base","Vitamin A",2422.28851208689,2326.869285989
"GAB","2020","mg/p/d retinol","high","Vitamin A",2425.3649452332,2328.655676241
"GAB","2020","ug/p/d","base","Vitamin B12",34.9271328642755,26.404218543
"GAB","2020","ug/p/d","high","Vitamin B12",35.085930985827,26.448082533
"GAB","2021","g/p/d","base","Omega-3 fatty acids",4.16868256205233,0.801142114
"GAB","2021","g/p/d","base","Protein",168.402159725354,168.27156481
"GAB","2021","g/p/d","high","Omega-3 fatty acids",4.23609869376925,0.809405166
"GAB","2021","g/p/d","high","Protein",169.005721799852,168.868656365
"GAB","2021","mg/p/d","base","Calcium",958.036674412014,714.729556049
"GAB","2021","mg/p/d","base","Iron",46.0936056755528,40.328343936
"GAB","2021","mg/p/d","base","Zinc",21.7165858411086,18.251932157
"GAB","2021","mg/p/d","high","Calcium",963.324566709362,715.741817412
"GAB","2021","mg/p/d","high","Iron",46.2337950207732,40.367185094
"GAB","2021","mg/p/d","high","Zinc",21.8041465451625,18.278566326
"GAB","2021","mg/p/d retinol","base","Vitamin A",2440.48799915829,2345.224311526
"GAB","2021","mg/p/d retinol","high","Vitamin A",2444.44482223668,2347.504852474
"GAB","2021","ug/p/d","base","Vitamin B12",35.0841666905419,26.577540848
"GAB","2021","ug/p/d","high","Vitamin B12",35.2907982402861,26.634599893
"GAB","2022","g/p/d","base","Omega-3 fatty acids",4.17315794072228,0.803367889
"GAB","2022","g/p/d","base","Protein",169.317151574196,169.154649478
"GAB","2022","g/p/d","high","Omega-3 fatty acids",4.2632069718442,0.814600434
"GAB","2022","g/p/d","high","Protein",170.099172810321,169.932927365
"GAB","2022","mg/p/d","base","Calcium",962.357842220648,718.87462603
"GAB","2022","mg/p/d","base","Iron",46.3263835105898,40.556679643
"GAB","2022","mg/p/d","base","Zinc",21.8376715129772,18.370188352
"GAB","2022","mg/p/d","high","Calcium",969.348795128139,720.170740757
"GAB","2022","mg/p/d","high","Iron",46.509735528442,40.605084324
"GAB","2022","mg/p/d","high","Zinc",21.951432905091,18.40284923
"GAB","2022","mg/p/d retinol","base","Vitamin A",2458.90744034343,2363.557925893
"GAB","2022","mg/p/d retinol","high","Vitamin A",2463.75229157458,2366.172674166
"GAB","2022","ug/p/d","base","Vitamin B12",35.2719458203447,26.758509877
"GAB","2022","ug/p/d","high","Vitamin B12",35.5431231394981,26.830567299
"GAB","2023","g/p/d","base","Omega-3 fatty acids",4.19372993996145,0.807899086
"GAB","2023","g/p/d","base","Protein",170.22363451914,170.022266551
"GAB","2023","g/p/d","high","Omega-3 fatty acids",4.30868203210048,0.822348847
"GAB","2023","g/p/d","high","Protein",171.200378145944,170.995787772
"GAB","2023","mg/p/d","base","Calcium",966.976932728111,722.318457166
"GAB","2023","mg/p/d","base","Iron",46.5448450466879,40.746969118
"GAB","2023","mg/p/d","base","Zinc",21.9598168319722,18.475211318
"GAB","2023","mg/p/d","high","Calcium",975.8509457325,723.931395214
"GAB","2023","mg/p/d","high","Iron",46.7758683752963,40.80594402
"GAB","2023","mg/p/d","high","Zinc",22.102523307388,18.514528099
"GAB","2023","mg/p/d retinol","base","Vitamin A",2476.12109318673,2380.291136026
"GAB","2023","mg/p/d retinol","high","Vitamin A",2481.84810744955,2383.175530425
"GAB","2023","ug/p/d","base","Vitamin B12",35.487362297664,26.932051179
"GAB","2023","ug/p/d","high","Vitamin B12",35.8287965683539,27.019633956
"GAB","2024","g/p/d","base","Omega-3 fatty acids",4.22790756953326,0.813946828
"GAB","2024","g/p/d","base","Protein",171.276029370038,171.02784291
"GAB","2024","g/p/d","high","Omega-3 fatty acids",4.36825385935224,0.831593987
"GAB","2024","g/p/d","high","Protein",172.442315609863,172.189135385
"GAB","2024","mg/p/d","base","Calcium",973.182934086069,726.472564595
"GAB","2024","mg/p/d","base","Iron",46.8044056871591,40.957522118
"GAB","2024","mg/p/d","base","Zinc",22.105545833628,18.591259131
"GAB","2024","mg/p/d","high","Calcium",983.945399783686,728.369833172
"GAB","2024","mg/p/d","high","Iron",47.0822601575426,41.025310121
"GAB","2024","mg/p/d","high","Zinc",22.2770006092556,18.636472564
"GAB","2024","mg/p/d retinol","base","Vitamin A",2494.34601421149,2397.688410083
"GAB","2024","mg/p/d retinol","high","Vitamin A",2500.84604399952,2400.717264179
"GAB","2024","ug/p/d","base","Vitamin B12",35.7442863387266,27.11629706
"GAB","2024","ug/p/d","high","Vitamin B12",36.1560250602999,27.218081468
"GAB","2025","g/p/d","base","Omega-3 fatty acids",4.25442949812872,0.819765322
"GAB","2025","g/p/d","base","Protein",172.327440388821,172.056553486
