"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"AFG","2024","g/p/d","base","Protein",107.937317508248,107.939568257
"AFG","2024","g/p/d","high","Omega-3 fatty acids",0.203035728380449,0.162912293
"AFG","2024","g/p/d","high","Protein",108.026703961897,108.029458745
"AFG","2024","mg/p/d","base","Calcium",665.365167204369,664.178374223
"AFG","2024","mg/p/d","base","Iron",39.1379241978675,39.115700316
"AFG","2024","mg/p/d","base","Zinc",10.0394627865393,9.983953798
"AFG","2024","mg/p/d","high","Calcium",665.961787286508,664.738647812
"AFG","2024","mg/p/d","high","Iron",39.1648636380518,39.142206899
"AFG","2024","mg/p/d","high","Zinc",10.0495116905339,9.992383673
"AFG","2024","mg/p/d retinol","base","Vitamin A",415.933561934243,415.649323802
"AFG","2024","mg/p/d retinol","high","Vitamin A",416.34003552591,416.050371362
"AFG","2024","ug/p/d","base","Vitamin B12",4.01226423550947,3.983369462
"AFG","2024","ug/p/d","high","Vitamin B12",4.01793086124216,3.988406941
"AFG","2025","g/p/d","base","Omega-3 fatty acids",0.203965129908868,0.164615267
"AFG","2025","g/p/d","base","Protein",108.399742531026,108.402256178
"AFG","2025","g/p/d","high","Omega-3 fatty acids",0.204816743892758,0.164521026
"AFG","2025","g/p/d","high","Protein",108.497246831955,108.500358681
"AFG","2025","mg/p/d","base","Calcium",671.356353991031,670.166695474
"AFG","2025","mg/p/d","base","Iron",39.2793106789392,39.25710464
"AFG","2025","mg/p/d","base","Zinc",10.0829586339137,10.027191278
"AFG","2025","mg/p/d","high","Calcium",672.00348368252,670.77055679
"AFG","2025","mg/p/d","high","Iron",39.3087868870472,39.28605498
"AFG","2025","mg/p/d","high","Zinc",10.0940642554821,10.036321308
"AFG","2025","mg/p/d retinol","base","Vitamin A",419.49731199255,419.212411757
"AFG","2025","mg/p/d retinol","high","Vitamin A",419.93965339626,419.648532555
"AFG","2025","ug/p/d","base","Vitamin B12",4.04114427493511,4.012185898
"AFG","2025","ug/p/d","high","Vitamin B12",4.04736033273435,4.017678587
"AFG","2026","g/p/d","base","Omega-3 fatty acids",0.205522443112105,0.16617335
"AFG","2026","g/p/d","base","Protein",108.874607728187,108.87737746
"AFG","2026","g/p/d","high","Omega-3 fatty acids",0.206514158968183,0.166072296
"AFG","2026","g/p/d","high","Protein",108.981106586203,108.984572926
"AFG","2026","mg/p/d","base","Calcium",677.36732510598,676.175799465
"AFG","2026","mg/p/d","base","Iron",39.4279415102482,39.40572324
"AFG","2026","mg/p/d","base","Zinc",10.127301759487,10.071094973
"AFG","2026","mg/p/d","high","Calcium",678.071609108538,676.829754084
"AFG","2026","mg/p/d","high","Iron",39.4602918069789,39.437462332
"AFG","2026","mg/p/d","high","Zinc",10.1395383182054,10.081036316
"AFG","2026","mg/p/d retinol","base","Vitamin A",423.088074022686,422.802931631
"AFG","2026","mg/p/d retinol","high","Vitamin A",423.565707226819,423.273480395
"AFG","2026","ug/p/d","base","Vitamin B12",4.07014542339559,4.041144002
"AFG","2026","ug/p/d","high","Vitamin B12",4.07696439065525,4.047143187
"AFG","2027","g/p/d","base","Omega-3 fatty acids",0.207099330019616,0.167639472
"AFG","2027","g/p/d","base","Protein",109.362995455235,109.366089992
"AFG","2027","g/p/d","high","Omega-3 fatty acids",0.208229812895068,0.167538563
"AFG","2027","g/p/d","high","Protein",109.478073431078,109.481953921
"AFG","2027","mg/p/d","base","Calcium",683.163500586419,681.966596768
"AFG","2027","mg/p/d","base","Iron",39.5866289124433,39.564329675
"AFG","2027","mg/p/d","base","Zinc",10.1723940799549,10.115514012
"AFG","2027","mg/p/d","high","Calcium",683.922576464871,682.668537394
"AFG","2027","mg/p/d","high","Iron",39.6215342271346,39.598544059
"AFG","2027","mg/p/d","high","Zinc",10.1857183729922,10.126244634
"AFG","2027","mg/p/d retinol","base","Vitamin A",426.62896009581,426.342683555
"AFG","2027","mg/p/d retinol","high","Vitamin A",427.146010346335,426.851858793
"AFG","2027","ug/p/d","base","Vitamin B12",4.09843445694224,4.069314141
"AFG","2027","ug/p/d","high","Vitamin B12",4.10586565391494,4.075833714
"AFG","2028","g/p/d","base","Omega-3 fatty acids",0.208258949674454,0.168989056
"AFG","2028","g/p/d","base","Protein",109.857541351156,109.860749265
"AFG","2028","g/p/d","high","Omega-3 fatty acids",0.209583835649939,0.168889454
"AFG","2028","g/p/d","high","Protein",109.979407321363,109.983540109
"AFG","2028","mg/p/d","base","Calcium",688.798645278602,687.60786227
"AFG","2028","mg/p/d","base","Iron",39.7516522014592,39.729389652
"AFG","2028","mg/p/d","base","Zinc",10.2170670647311,10.159923989
"AFG","2028","mg/p/d","high","Calcium",689.592002094781,688.33525482
"AFG","2028","mg/p/d","high","Iron",39.788613583864,39.765563704
"AFG","2028","mg/p/d","high","Zinc",10.2313178819236,10.171205182
"AFG","2028","mg/p/d retinol","base","Vitamin A",430.117143149761,429.832941983
"AFG","2028","mg/p/d retinol","high","Vitamin A",430.666198723624,430.372768763
"AFG","2028","ug/p/d","base","Vitamin B12",4.1257041257448,4.096772663
"AFG","2028","ug/p/d","high","Vitamin B12",4.13368597094494,4.103698398
"AFG","2029","g/p/d","base","Omega-3 fatty acids",0.209405449551665,0.170223568
"AFG","2029","g/p/d","base","Protein",110.354151226684,110.357588541
"AFG","2029","g/p/d","high","Omega-3 fatty acids",0.210913625962796,0.17013454
"AFG","2029","g/p/d","high","Protein",110.482028665584,110.486504058
"AFG","2029","mg/p/d","base","Calcium",694.185071997405,692.994064615
"AFG","2029","mg/p/d","base","Iron",39.9217654659117,39.899392003
"AFG","2029","mg/p/d","base","Zinc",10.2619216835882,10.203903309
"AFG","2029","mg/p/d","high","Calcium",695.022992545948,693.758708207
"AFG","2029","mg/p/d","high","Iron",39.9606887153525,39.937459305
"AFG","2029","mg/p/d","high","Zinc",10.2768615178743,10.215615721
"AFG","2029","mg/p/d retinol","base","Vitamin A",433.534006363296,433.252228836
"AFG","2029","mg/p/d retinol","high","Vitamin A",434.114587712824,433.82206878
"AFG","2029","ug/p/d","base","Vitamin B12",4.15214493459832,4.123423834
"AFG","2029","ug/p/d","high","Vitamin B12",4.16057499792798,4.130644139
"AFG","2030","g/p/d","base","Omega-3 fatty acids",0.210368430817427,0.171326395
"AFG","2030","g/p/d","base","Protein",110.842750044148,110.846364476
"AFG","2030","g/p/d","high","Omega-3 fatty acids",0.21209274952909,0.17124503
"AFG","2030","g/p/d","high","Protein",110.976960998447,110.981761776
"AFG","2030","mg/p/d","base","Calcium",699.012277772527,697.823865211
"AFG","2030","mg/p/d","base","Iron",40.0984957563675,40.076054179
"AFG","2030","mg/p/d","base","Zinc",10.3045313118748,10.245773926
"AFG","2030","mg/p/d","high","Calcium",699.881172205802,698.609824612
"AFG","2030","mg/p/d","high","Iron",40.1393560195572,40.115977201
"AFG","2030","mg/p/d","high","Zinc",10.3203191966658,10.25802785
"AFG","2030","mg/p/d retinol","base","Vitamin A",436.810291009712,436.531004612
"AFG","2030","mg/p/d retinol","high","Vitamin A",437.414751307299,437.123325805
"AFG","2030","ug/p/d","base","Vitamin B12",4.17620037300794,4.147679737
"AFG","2030","ug/p/d","high","Vitamin B12",4.18519492395833,4.155310031
"AGO","2010","g/p/d","base","Omega-3 fatty acids",2.56731839648757,1.54
"AGO","2010","g/p/d","base","Protein",106.23956493993,108.2
"AGO","2010","g/p/d","high","Omega-3 fatty acids",2.56731839648757,1.54
"AGO","2010","g/p/d","high","Protein",106.23956493993,108.2
"AGO","2010","mg/p/d","base","Calcium",1346.08920382587,750.18
"AGO","2010","mg/p/d","base","Iron",28.4891488496795,27.66
"AGO","2010","mg/p/d","base","Zinc",16.7561612551382,15.06
"AGO","2010","mg/p/d","high","Calcium",1346.08920382587,750.18
"AGO","2010","mg/p/d","high","Iron",28.4891488496795,27.66
"AGO","2010","mg/p/d","high","Zinc",16.7561612551382,15.06
"AGO","2010","mg/p/d retinol","base","Vitamin A",2179.37918121904,2177.64
"AGO","2010","mg/p/d retinol","high","Vitamin A",2179.37918121904,2177.64
"AGO","2010","ug/p/d","base","Vitamin B12",6.40834112559672,5.68
"AGO","2010","ug/p/d","high","Vitamin B12",6.40834112559672,5.68
"AGO","2011","g/p/d","base","Omega-3 fatty acids",3.05921475861427,1.74
"AGO","2011","g/p/d","base","Protein",112.538238037911,113.2
"AGO","2011","g/p/d","high","Omega-3 fatty acids",3.05921475861427,1.74
"AGO","2011","g/p/d","high","Protein",112.538238037911,113.2
"AGO","2011","mg/p/d","base","Calcium",1549.41068456646,782.62
"AGO","2011","mg/p/d","base","Iron",29.9429259558575,28.82
"AGO","2011","mg/p/d","base","Zinc",17.7337520930566,15.56
"AGO","2011","mg/p/d","high","Calcium",1549.41068456646,782.62
"AGO","2011","mg/p/d","high","Iron",29.9429259558575,28.82
"AGO","2011","mg/p/d","high","Zinc",17.7337520930566,15.56
"AGO","2011","mg/p/d retinol","base","Vitamin A",2275.80744334221,2272
"AGO","2011","mg/p/d retinol","high","Vitamin A",2275.80744334221,2272
"AGO","2011","ug/p/d","base","Vitamin B12",6.83190605072853,5.82
"AGO","2011","ug/p/d","high","Vitamin B12",6.83190605072853,5.82
"AGO","2012","g/p/d","base","Omega-3 fatty acids",3.34268109899813,1.74
"AGO","2012","g/p/d","base","Protein",112.834127523023,111.74
"AGO","2012","g/p/d","high","Omega-3 fatty acids",3.34268109899813,1.74
"AGO","2012","g/p/d","high","Protein",112.834127523023,111.74
"AGO","2012","mg/p/d","base","Calcium",1669.657754794,728.22
"AGO","2012","mg/p/d","base","Iron",29.1523300899069,27.62
"AGO","2012","mg/p/d","base","Zinc",18.2593581705363,15.24
"AGO","2012","mg/p/d","high","Calcium",1669.657754794,728.22
"AGO","2012","mg/p/d","high","Iron",29.1523300899069,27.62
"AGO","2012","mg/p/d","high","Zinc",18.2593581705363,15.24
"AGO","2012","mg/p/d retinol","base","Vitamin A",1774.26394431249,1768.96
"AGO","2012","mg/p/d retinol","high","Vitamin A",1774.26394431249,1768.96
"AGO","2012","ug/p/d","base","Vitamin B12",7.39474009178787,6.12
"AGO","2012","ug/p/d","high","Vitamin B12",7.39474009178787,6.12
"AGO","2013","g/p/d","base","Omega-3 fatty acids",3.24445478008582,1.66
"AGO","2013","g/p/d","base","Protein",115.289702207314,114.14
"AGO","2013","g/p/d","high","Omega-3 fatty acids",3.24445478008582,1.66
"AGO","2013","g/p/d","high","Protein",115.289702207314,114.14
"AGO","2013","mg/p/d","base","Calcium",1685.90756649449,766.5
"AGO","2013","mg/p/d","base","Iron",30.1674796130339,28.66
