"iso3","country","nutrient","sev_base","sev_high","sev_delta"
"ESP","Spain","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"ESP","Spain","Iron",2.48361172732286,2.43052468427287,-0.0530870430499958
"ESP","Spain","Vitamin A",31.0896498527855,31.105007930575,0.0153580777895091
"ESP","Spain","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"ESP","Spain","Zinc",0.0102029588290087,0.00963173046487226,-0.000571228364136472
"EST","Estonia","Calcium",52.6568841792696,52.3015555499107,-0.355328629358917
"EST","Estonia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"EST","Estonia","Iron",2.4424266339119,2.38874855872444,-0.0536780751874609
"EST","Estonia","Vitamin A",31.4880845163274,31.5033512559903,0.015266739662866
"EST","Estonia","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"EST","Estonia","Zinc",0.00763947453302059,0.00717362665056928,-0.00046584788245131
"ETH","Ethiopia","Calcium",97.5270368842808,97.5266965768584,-0.00034030742245541
"ETH","Ethiopia","DHA+EPA fatty acids",88.8726774543336,88.8726003040998,-7.71502338049383e-05
"ETH","Ethiopia","Iron",24.1797762056467,24.1592640982132,-0.0205121074335061
"ETH","Ethiopia","Vitamin A",43.4047204063589,43.3892291282692,-0.0154912780897316
"ETH","Ethiopia","Vitamin B-12",58.1547683632045,58.1452378253884,-0.00953053781610107
"ETH","Ethiopia","Zinc",5.43617913630892,5.42411298361331,-0.012066152695615
"FIN","Finland","Calcium",52.0139302119444,51.6617056606588,-0.352224551285644
"FIN","Finland","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"FIN","Finland","Iron",2.65317554283305,2.59410517789593,-0.0590703649371173
"FIN","Finland","Vitamin A",30.5696964808444,30.5849102512628,0.0152137704183648
"FIN","Finland","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"FIN","Finland","Zinc",0.0076961326805763,0.00722019187298617,-0.000475940807590146
"FJI","Fiji","Calcium",88.6894639510029,87.8684918556013,-0.820972095401541
"FJI","Fiji","DHA+EPA fatty acids",4.47889329878012,2.74574567310541,-1.73314762567472
"FJI","Fiji","Iron",0.592041192336018,0.557749678595578,-0.0342915137404403
"FJI","Fiji","Vitamin A",0.295018097769852,0.317282344095097,0.0222642463252447
"FJI","Fiji","Vitamin B-12",8.16490954755450e-12,1.13877422942042e-12,-7.02613531813407e-12
"FJI","Fiji","Zinc",3.77878553909585,3.58532416574481,-0.193461373351039
"FRA","France","Calcium",52.391585036502,52.0378429183303,-0.353742118171737
"FRA","France","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"FRA","France","Iron",2.53397373591241,2.47905377622726,-0.0549199596851521
"FRA","France","Vitamin A",30.399276956683,30.4145775343846,0.0153005777015473
"FRA","France","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"FRA","France","Zinc",0.00934034596687443,0.00879712652806734,-0.000543219438807088
"FSM","Micronesia (Federated States of)","Calcium",99.2133772342302,99.1974620986425,-0.015915135587711
"FSM","Micronesia (Federated States of)","DHA+EPA fatty acids",0,0,0
"FSM","Micronesia (Federated States of)","Iron",85.0288319594352,83.1297457572507,-1.89908620218447
"FSM","Micronesia (Federated States of)","Vitamin A",96.5700352902351,96.5652623083568,-0.00477298187832425
"FSM","Micronesia (Federated States of)","Vitamin B-12",6.04808635898815e-09,2.47992002721217e-11,-6.02328715871603e-09
"FSM","Micronesia (Federated States of)","Zinc",78.9800393993483,77.8246843174398,-1.15535508190845
"GAB","Gabon","Calcium",91.0560346331828,90.0864882284301,-0.96954640475263
"GAB","Gabon","DHA+EPA fatty acids",0.570019561288028,0,-0.570019561288028
"GAB","Gabon","Iron",1.82364617865762,1.66575381624564,-0.157892362411985
"GAB","Gabon","Vitamin A",8.21346076823781,8.18641869975937,-0.0270420684784435
"GAB","Gabon","Vitamin B-12",0,0,0
"GAB","Gabon","Zinc",2.99046004183615,2.66738209557802,-0.32307794625813
"GBR","United Kingdom","Calcium",54.1334526338465,53.9343859697121,-0.199066664134381
"GBR","United Kingdom","DHA+EPA fatty acids",17.9610567662885,14.6238319167294,-3.33722484955908
"GBR","United Kingdom","Iron",0.285930581795905,0.285153228756351,-0.0007773530395531
"GBR","United Kingdom","Vitamin A",3.24553410179424,3.31091801366209,0.0653839118678446
"GBR","United Kingdom","Vitamin B-12",0.0887001200620752,0.0773535939936461,-0.0113465260684293
"GBR","United Kingdom","Zinc",0.00119330396876228,0.00119397930500643,6.75336244150366e-07
"GEO","Georgia","Calcium",60.1054661933017,59.7505318267093,-0.354934366592312
"GEO","Georgia","DHA+EPA fatty acids",0,0,0
"GEO","Georgia","Iron",1.18387953519011,1.17477376780707,-0.00910576738303887
"GEO","Georgia","Vitamin A",29.8508080284306,30.3430593407457,0.492251312315091
"GEO","Georgia","Vitamin B-12",0.000147568615790612,9.77215364203178e-05,-4.98470793702941e-05
"GEO","Georgia","Zinc",3.21119391750784,3.21410321775627,0.00290930024843042
"GHA","Ghana","Calcium",96.276050975157,95.7981273165263,-0.477923658630745
"GHA","Ghana","DHA+EPA fatty acids",0.977347294267029,0.218594282410741,-0.758753011856288
"GHA","Ghana","Iron",0.185989021732802,0.163411926177741,-0.0225770955550613
"GHA","Ghana","Vitamin A",26.5626939029451,26.5307322012889,-0.0319617016561573
"GHA","Ghana","Vitamin B-12",0.650484453279279,0.331604870414071,-0.318879582865207
"GHA","Ghana","Zinc",0.174876092785365,0.15323296472847,-0.0216431280568945
"GIN","Guinea","Calcium",99.4589538445688,99.4359096528209,-0.0230441917479052
"GIN","Guinea","DHA+EPA fatty acids",12.8878356405269,10.6241249794264,-2.26371066110055
"GIN","Guinea","Iron",57.1338902128258,56.6442920505207,-0.48959816230509
"GIN","Guinea","Vitamin A",47.5571858080081,47.4799826284387,-0.0772031795694119
"GIN","Guinea","Vitamin B-12",0.0104453477809044,0.00678561911279776,-0.00365972866810661
"GIN","Guinea","Zinc",32.8473867107829,32.2253729510019,-0.622013759780989
"GMB","Gambia","Calcium",98.8903302119298,98.8445109862753,-0.0458192256544048
"GMB","Gambia","DHA+EPA fatty acids",16.9200214156897,14.7580317600262,-2.16198965566353
"GMB","Gambia","Iron",1.13059488937202e-07,9.91220421201552e-08,-1.39374468170465e-08
"GMB","Gambia","Vitamin A",90.801580125344,90.7875498241278,-0.0140303012161944
"GMB","Gambia","Vitamin B-12",29.1763713405363,26.6158831202769,-2.56048822025945
"GMB","Gambia","Zinc",2.88647201684359e-05,2.23752590454758e-05,-6.48946112296015e-06
"GNB","Guinea-Bissau","Calcium",99.9296146060416,99.9294497889332,-0.000164817108365156
"GNB","Guinea-Bissau","DHA+EPA fatty acids",84.5868318569709,84.5206928318339,-0.0661390251369634
"GNB","Guinea-Bissau","Iron",17.5212642264159,17.4947590465009,-0.0265051799149553
"GNB","Guinea-Bissau","Vitamin A",88.1154246508201,88.104125126735,-0.0112995240850939
"GNB","Guinea-Bissau","Vitamin B-12",60.071500071659,59.9505016147518,-0.120998456907214
"GNB","Guinea-Bissau","Zinc",42.4412028347719,42.2979345786895,-0.143268256082469
"GNQ","Equatorial Guinea","Calcium",99.0851041171113,99.069482332473,-0.0156217846382983
"GNQ","Equatorial Guinea","DHA+EPA fatty acids",59.4210215640473,55.966350938549,-3.45467062549832
"GNQ","Equatorial Guinea","Iron",94.500643944202,94.3843146476253,-0.11632929657667
"GNQ","Equatorial Guinea","Vitamin A",90.7556748520461,90.7541405666938,-0.00153428535236664
"GNQ","Equatorial Guinea","Vitamin B-12",80.4456970459709,79.4364873810358,-1.00920966493514
"GNQ","Equatorial Guinea","Zinc",94.4330859714597,94.3649390877739,-0.0681468836857725
"GRC","Greece","Calcium",52.4988260045798,52.139627304039,-0.359198700540785
"GRC","Greece","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"GRC","Greece","Iron",2.34278571264272,2.29176662088934,-0.0510190917533791
"GRC","Greece","Vitamin A",30.7502830363479,30.7655719044332,0.0152888680853443
"GRC","Greece","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"GRC","Greece","Zinc",0.00773046823531062,0.00726137208789375,-0.000469096147416878
"GRD","Grenada","Calcium",79.6490133533232,79.071856411838,-0.577156941485216
"GRD","Grenada","DHA+EPA fatty acids",4.57364579317591,2.84911695284401,-1.72452884033189
"GRD","Grenada","Iron",9.88974190899913,9.41553649229181,-0.474205416707309
"GRD","Grenada","Vitamin A",54.2480696525998,54.5095883788099,0.261518726210093
"GRD","Grenada","Vitamin B-12",11.0881019548337,9.28923100424412,-1.79887095058954
"GRD","Grenada","Zinc",18.7921707528907,17.9667056737034,-0.825465079187252
"GTM","Guatemala","Calcium",87.8874441067774,87.8689165330983,-0.0185275736791159
"GTM","Guatemala","DHA+EPA fatty acids",87.0308866367113,86.5314653383969,-0.499421298314395
"GTM","Guatemala","Iron",6.17768825711204,6.16723401098214,-0.010454246129909
"GTM","Guatemala","Vitamin A",64.9304133707906,65.0731422692478,0.142728898457199
"GTM","Guatemala","Vitamin B-12",17.796598576311,17.6047098631649,-0.191888713146128
"GTM","Guatemala","Zinc",4.97601898577473,4.9926266195861,0.016607633811376
"GUY","Guyana","Calcium",2.63275059484826e-05,1.2495950432277e-05,-1.38315555162056e-05
"GUY","Guyana","DHA+EPA fatty acids",0,0,0
"GUY","Guyana","Iron",0.00188739314404681,0.00141289941437283,-0.000474493729673974
"GUY","Guyana","Vitamin A",0,0,0
"GUY","Guyana","Vitamin B-12",0,0,0
"GUY","Guyana","Zinc",0,0,0
"HKG","Hong Kong SAR China","Calcium",19.3471474400891,17.0725156127028,-2.27463182738637
"HKG","Hong Kong SAR China","DHA+EPA fatty acids",0.811086583841893,0.44380496708576,-0.36728161675613
"HKG","Hong Kong SAR China","Iron",0.403602316705578,0.36052183624843,-0.0430804804571476
"HKG","Hong Kong SAR China","Vitamin A",0,0,0
"HKG","Hong Kong SAR China","Vitamin B-12",0,0,0
"HKG","Hong Kong SAR China","Zinc",0.000258556273805015,0.000159035607651229,-9.95206661537868e-05
"HND","Honduras","Calcium",87.6460309066594,87.6187245239026,-0.0273063827568151
"HND","Honduras","DHA+EPA fatty acids",85.6498140313877,84.8746747746204,-0.775139256767244
"HND","Honduras","Iron",16.8060917442694,16.7502836454633,-0.0558080988060841
"HND","Honduras","Vitamin A",63.8707618915703,64.0177645099762,0.147002618405934
"HND","Honduras","Vitamin B-12",25.6614527299786,25.4100332435498,-0.25141948642878
"HND","Honduras","Zinc",13.233521990353,13.2171468725232,-0.0163751178298286
"HRV","Croatia","Calcium",52.8554669593074,52.4981108638409,-0.357356095466421
"HRV","Croatia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"HRV","Croatia","Iron",2.39797698220014,2.34463353683786,-0.0533434453622756
"HRV","Croatia","Vitamin A",31.0966753508496,31.1120202252255,0.0153448743758855
"HRV","Croatia","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"HRV","Croatia","Zinc",0.0100477075142954,0.0094841481590531,-0.000563559355242273
"HTI","Haiti","Calcium",91.2739270725154,91.2010379622939,-0.0728891102214501
"HTI","Haiti","DHA+EPA fatty acids",73.3252881718066,69.9042488115207,-3.42103936028589
"HTI","Haiti","Iron",18.1837123955433,17.975886971057,-0.20782542448631
"HTI","Haiti","Vitamin A",22.3284459038452,22.3978417982091,0.0693958943639181
"HTI","Haiti","Vitamin B-12",60.1211152340118,59.8447835827243,-0.276331651287523
"HTI","Haiti","Zinc",32.4632704923934,32.2727236268351,-0.190546865558359
"HUN","Hungary","Calcium",52.7726012825845,52.4149917989374,-0.357609483647162
"HUN","Hungary","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"HUN","Hungary","Iron",2.47739712064899,2.42275378854076,-0.05464333210823
"HUN","Hungary","Vitamin A",30.781644601734,30.797002506542,0.015357904807996
"HUN","Hungary","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"HUN","Hungary","Zinc",0.00992206901393177,0.00936226868639857,-0.0005598003275332
"IDN","Indonesia","Calcium",94.4533762729689,93.8175608478349,-0.635815425133987
"IDN","Indonesia","DHA+EPA fatty acids",0,0,0
"IDN","Indonesia","Iron",7.67003158374394,7.33138447097083,-0.338647112773105
"IDN","Indonesia","Vitamin A",46.9668327240694,48.0282313152501,1.06139859118065
"IDN","Indonesia","Vitamin B-12",0.00379808620126696,0.000840501188512817,-0.00295758501275415
"IDN","Indonesia","Zinc",5.72236148636192,5.41437986334042,-0.307981623021508
"IND","India","Calcium",88.7562715424353,88.479111604153,-0.277159938282357
"IND","India","DHA+EPA fatty acids",44.2135248505248,40.7725832571664,-3.44094159335834
"IND","India","Iron",14.5414435425066,14.5340455857582,-0.00739795674839747
"IND","India","Vitamin A",67.2997092155944,67.4585713866802,0.158862171085737
"IND","India","Vitamin B-12",41.7134274118701,40.3214321120435,-1.39199529982658
"IND","India","Zinc",17.9323648340817,17.885013877089,-0.0473509569927099
"IRL","Ireland","Calcium",52.2497140386395,51.897552989541,-0.352161049098589
"IRL","Ireland","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"IRL","Ireland","Iron",2.51564266219776,2.46271865822763,-0.05292400397013
"IRL","Ireland","Vitamin A",30.2103280609579,30.2256366630058,0.0153086020478836
"IRL","Ireland","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"IRL","Ireland","Zinc",0.0102954487545475,0.00969482064122573,-0.000600628113321779
"IRN","Iran","Calcium",92.2846270011523,91.9360010261438,-0.348625975008536
"IRN","Iran","DHA+EPA fatty acids",15.6267175772949,10.8594371528714,-4.76728042442343
"IRN","Iran","Iron",3.69700473432514,3.67930930214076,-0.0176954321843869
"IRN","Iran","Vitamin A",34.9433098725933,35.5456522115631,0.602342338969818
"IRN","Iran","Vitamin B-12",0.18701417860521,0.162370685471905,-0.0246434931333049
"IRN","Iran","Zinc",16.8949460982739,16.862616519647,-0.032329578626887
"IRQ","Iraq","Calcium",94.0753806040473,94.072592761213,-0.00278784283436941
"IRQ","Iraq","DHA+EPA fatty acids",78.2793854704865,77.1176288593153,-1.16175661117118
"IRQ","Iraq","Iron",4.55964972856865,4.55485048901701,-0.00479923955163973
"IRQ","Iraq","Vitamin A",83.2477196303556,83.2663804125249,0.0186607821693777
"IRQ","Iraq","Vitamin B-12",58.722697225973,58.5572106775683,-0.165486548404676
"IRQ","Iraq","Zinc",48.5997970099652,48.6013072261978,0.00151021623262402
"ISL","Iceland","Calcium",0.241943703161791,0.124417200110913,-0.117526503050878
"ISL","Iceland","DHA+EPA fatty acids",0,0,0
"ISL","Iceland","Iron",1.553965182636e-05,2.58982540536437e-06,-1.29498264209956e-05
"ISL","Iceland","Vitamin A",0.727047249070917,0.732783676810405,0.00573642773948886
"ISL","Iceland","Vitamin B-12",0,0,0
"ISL","Iceland","Zinc",0,0,0
"ISR","Israel","Calcium",34.6584520760407,34.8339215237911,0.1754694477504
"ISR","Israel","DHA+EPA fatty acids",0,0,0
"ISR","Israel","Iron",0.0592464823092682,0.0591685165743663,-7.79657349019193e-05
"ISR","Israel","Vitamin A",0.559744485920561,0.560501448048568,0.000756962128007614
"ISR","Israel","Vitamin B-12",0,0,0
"ISR","Israel","Zinc",2.04930304588677e-17,2.00162942717161e-17,-4.767361871517e-19
"ITA","Italy","Calcium",52.6719410578312,52.3187200722811,-0.353220985550125
"ITA","Italy","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"ITA","Italy","Iron",2.55158944746706,2.49625147379532,-0.0553379736717363
"ITA","Italy","Vitamin A",30.9263245629767,30.9415881844173,0.0152636214406313
"ITA","Italy","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"ITA","Italy","Zinc",0.00850816628252665,0.00800915044468706,-0.000499015837839579
"JAM","Jamaica","Calcium",70.2456407317388,69.3749798996709,-0.870660832067885
"JAM","Jamaica","DHA+EPA fatty acids",2.91527647469404,1.93309657264701,-0.982179902047024
"JAM","Jamaica","Iron",0.968002514209112,0.910265698323753,-0.0577368158853608
"JAM","Jamaica","Vitamin A",2.31916907886705e-11,4.01252685719768e-11,1.69335777833064e-11
"JAM","Jamaica","Vitamin B-12",0.514199654272542,0.39870630770544,-0.115493346567101
"JAM","Jamaica","Zinc",9.24543836809949,8.72496396917304,-0.520474398926444
"JOR","Jordan","Calcium",89.0502460584141,89.0328606146606,-0.0173854437534526
"JOR","Jordan","DHA+EPA fatty acids",81.7022046495973,80.7204093247845,-0.981795324812763
"JOR","Jordan","Iron",5.3134900985883,5.28592358365106,-0.0275665149372436
"JOR","Jordan","Vitamin A",55.3070417867722,55.3805512957312,0.0735095089590157
"JOR","Jordan","Vitamin B-12",18.2988353494145,17.9369008454103,-0.361934504004165
"JOR","Jordan","Zinc",28.0283914619428,27.9353811645355,-0.0930102974072601
"JPN","Japan","Calcium",77.9150352550304,76.9705444127365,-0.944490842293945
"JPN","Japan","DHA+EPA fatty acids",0.95373766320154,0.789563443924667,-0.164174219276873
"JPN","Japan","Iron",7.59043378655266,7.50811458921564,-0.0823191973370197
"JPN","Japan","Vitamin A",40.3705615235323,41.2455092043125,0.874947680780235
"JPN","Japan","Vitamin B-12",6.03982189324246e-08,1.263534971414e-08,-4.77628692182845e-08
"JPN","Japan","Zinc",1.28170032061568,1.26221541658417,-0.0194849040315068
"KAZ","Kazakhstan","Calcium",28.936335019122,28.9398399783395,0.00350495921753869
"KAZ","Kazakhstan","DHA+EPA fatty acids",70.1285332863391,69.3418512340901,-0.786682052249077
"KAZ","Kazakhstan","Iron",8.07500898694362,8.06642278985498,-0.0085861970886335
"KAZ","Kazakhstan","Vitamin A",1.64681111617644e-19,1.64681111617644e-19,1.92592994438723e-35
"KAZ","Kazakhstan","Vitamin B-12",0,0,0
"KAZ","Kazakhstan","Zinc",2.19577890370348,2.186443550767,-0.00933535293647802
"KEN","Kenya","Calcium",93.4731746755167,93.4446944061665,-0.0284802693501909
"KEN","Kenya","DHA+EPA fatty acids",84.7546471777092,84.3054498391289,-0.449197338580362
"KEN","Kenya","Iron",11.0071620354969,10.9790619661791,-0.02810006931778
"KEN","Kenya","Vitamin A",36.1328624961069,36.1385234024817,0.00566090637476043
"KEN","Kenya","Vitamin B-12",8.34315505445781,8.17361983049068,-0.169535223967128
"KEN","Kenya","Zinc",4.17426967876244,4.13457354959697,-0.0396961291654668
"KGZ","Kyrgyzstan","Calcium",34.7705829999872,35.3695997160818,0.599016716094557
"KGZ","Kyrgyzstan","DHA+EPA fatty acids",92.1616236714979,91.7033523392577,-0.458271332240198
"KGZ","Kyrgyzstan","Iron",8.0773684250303,8.13427445597052,0.0569060309402223
"KGZ","Kyrgyzstan","Vitamin A",0.000146984338364703,0.000202963844342834,5.59795059781316e-05
"KGZ","Kyrgyzstan","Vitamin B-12",0.0001468194571096,0.000174377087801558,2.75576306919584e-05
"KGZ","Kyrgyzstan","Zinc",7.88765253991774,8.09145674159072,0.203804201672977
"KHM","Cambodia","Calcium",89.1301598995909,87.4046868177971,-1.72547308179378
"KHM","Cambodia","DHA+EPA fatty acids",0,0,0
"KHM","Cambodia","Iron",10.182467058265,9.71271709423313,-0.469749964031875
"KHM","Cambodia","Vitamin A",88.6304843454727,88.586472938299,-0.0440114071736609
"KHM","Cambodia","Vitamin B-12",0.0948946392170427,0.0364298837005373,-0.0584647555165053
"KHM","Cambodia","Zinc",3.45394223618477,3.10881073647985,-0.345131499704917
"KIR","Kiribati","Calcium",86.860805857873,86.1691469163006,-0.69165894157238
"KIR","Kiribati","DHA+EPA fatty acids",0,0,0
"KIR","Kiribati","Iron",37.272575458787,35.1628828228333,-2.10969263595363
"KIR","Kiribati","Vitamin A",82.3057745029085,82.4249825608855,0.119208057977012
"KIR","Kiribati","Vitamin B-12",0,0,0
"KIR","Kiribati","Zinc",64.2642492035793,64.0685202940685,-0.195728909510808
"KNA","St. Kitts & Nevis","Calcium",77.4562731434247,76.2801123501013,-1.17616079332339
"KNA","St. Kitts & Nevis","DHA+EPA fatty acids",0,0,0
"KNA","St. Kitts & Nevis","Iron",3.88433243480699,3.49474900475992,-0.389583430047074
"KNA","St. Kitts & Nevis","Vitamin A",0.403271940418121,0.430018359855753,0.0267464194376318
"KNA","St. Kitts & Nevis","Vitamin B-12",0,0,0
"KNA","St. Kitts & Nevis","Zinc",1.29642823439871,1.00180238934115,-0.294625845057558
"KOR","South Korea","Calcium",67.2598013581028,65.7469812079551,-1.51282015014765
"KOR","South Korea","DHA+EPA fatty acids",0.763963265100827,0.33947920488918,-0.424484060211647
"KOR","South Korea","Iron",4.37816751794266,4.1649762879704,-0.213191229972265
"KOR","South Korea","Vitamin A",4.1165121053224,4.53655487116129,0.420042765838885
"KOR","South Korea","Vitamin B-12",6.00307458648564e-13,1.6268834595483e-13,-4.37619112693734e-13
"KOR","South Korea","Zinc",0.152103522818395,0.153324430819503,0.0012209080011079
"KWT","Kuwait","Calcium",57.4180136797958,57.0808930364264,-0.337120643369469
"KWT","Kuwait","DHA+EPA fatty acids",36.5526311501268,34.3653459482292,-2.18728520189766
"KWT","Kuwait","Iron",0.236241269935894,0.232602022038031,-0.003639247897863
"KWT","Kuwait","Vitamin A",10.4590674052817,10.5462327688117,0.087165363529942
"KWT","Kuwait","Vitamin B-12",0.842626767365238,0.747687465359736,-0.0949393020055013
"KWT","Kuwait","Zinc",0.00416348513037217,0.00405006376826266,-0.000113421362109522
"LAO","Laos","Calcium",88.5692070243995,87.603872590986,-0.96533443341351
"LAO","Laos","DHA+EPA fatty acids",3.5997661936462,2.12140648070825,-1.47835971293796
"LAO","Laos","Iron",4.70707281054381,4.53592893099513,-0.171143879548677
"LAO","Laos","Vitamin A",10.0541254282786,9.81289004557194,-0.241235382706667
"LAO","Laos","Vitamin B-12",0.00646522033698847,0.00332101433022482,-0.00314420600676366
"LAO","Laos","Zinc",0.0626294372545416,0.0556159255345805,-0.00701351171996104
"LBN","Lebanon","Calcium",81.8192011638906,81.7199265302049,-0.099274633685695
"LBN","Lebanon","DHA+EPA fatty acids",44.6560119271961,42.3389431378868,-2.31706878930925
"LBN","Lebanon","Iron",1.15990166662256,1.14624239713797,-0.0136592694845888
"LBN","Lebanon","Vitamin A",55.7755346201682,55.8160855018777,0.0405508817094617
"LBN","Lebanon","Vitamin B-12",8.16593812858071,7.64468177338741,-0.52125635519329
"LBN","Lebanon","Zinc",10.2421614571118,10.0579337860878,-0.184227671023985
"LBR","Liberia","Calcium",99.9572774542949,99.9569206595317,-0.000356794763190038
"LBR","Liberia","DHA+EPA fatty acids",71.2709726343029,70.3531822648037,-0.91779036949924
"LBR","Liberia","Iron",25.5675941680686,25.4260346080829,-0.141559559985665
"LBR","Liberia","Vitamin A",80.0094191787258,79.9616354852453,-0.0477836934804822
"LBR","Liberia","Vitamin B-12",45.5539299120813,45.0588384399286,-0.495091472152745
"LBR","Liberia","Zinc",17.181258641708,17.0273011574594,-0.153957484248614
"LBY","Libya","Calcium",96.7458081012046,96.6667826388701,-0.0790254623345124
"LBY","Libya","DHA+EPA fatty acids",18.0619863449947,7.19648385878417,-10.8655024862106
"LBY","Libya","Iron",95.2118850495965,94.9704053225507,-0.241479727045816
"LBY","Libya","Vitamin A",92.7430262881248,92.7361723924886,-0.00685389563614613
"LBY","Libya","Vitamin B-12",67.1301706980215,62.3104065709904,-4.81976412703115
"LBY","Libya","Zinc",93.8535605988965,93.5543388325667,-0.299221766329723
"LCA","St. Lucia","Calcium",83.0563245442857,82.5726639331008,-0.483660611184882
"LCA","St. Lucia","DHA+EPA fatty acids",5.50007662815107,3.41622800400968,-2.08384862414139
"LCA","St. Lucia","Iron",6.27456917551652,6.0063961648562,-0.268173010660316
"LCA","St. Lucia","Vitamin A",12.9746288321654,13.3346753059217,0.360046473756283
"LCA","St. Lucia","Vitamin B-12",0.000171121833931693,8.32033905692368e-05,-8.79184433624561e-05
"LCA","St. Lucia","Zinc",12.8070654026853,12.0377406694223,-0.769324733263031
"LKA","Sri Lanka","Calcium",90.5315492552159,90.0950169237333,-0.436532331482585
"LKA","Sri Lanka","DHA+EPA fatty acids",3.75040991893163,2.9993124246226,-0.751097494309028
"LKA","Sri Lanka","Iron",9.88739219185448,9.61915189339474,-0.268240298459741
"LKA","Sri Lanka","Vitamin A",57.8489349895022,57.9045291380472,0.055594148544981
"LKA","Sri Lanka","Vitamin B-12",1.08385623048221,0.715290761000114,-0.368565469482097
"LKA","Sri Lanka","Zinc",5.77305376233229,5.53190417040052,-0.241149591931771
"LSO","Lesotho","Calcium",98.4148799394868,98.4121271234923,-0.00275281599445698
"LSO","Lesotho","DHA+EPA fatty acids",84.8511994924459,84.586104431257,-0.265095061188966
"LSO","Lesotho","Iron",7.08401292082043,7.05678562659798,-0.0272272942224515
"LSO","Lesotho","Vitamin A",63.5379097084545,63.4518208662075,-0.0860888422470788
"LSO","Lesotho","Vitamin B-12",22.7867046678077,22.5684614468536,-0.218243220954054
"LSO","Lesotho","Zinc",1.55260944547287,1.5315196772409,-0.0210897682319751
"LTU","Lithuania","Calcium",52.7521185764685,52.3972257595153,-0.354892816953233
"LTU","Lithuania","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"LTU","Lithuania","Iron",2.62529094150584,2.56770997145961,-0.0575809700462256
"LTU","Lithuania","Vitamin A",30.6389511252529,30.6543471270391,0.0153960017862293
"LTU","Lithuania","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"LTU","Lithuania","Zinc",0.00934324661198239,0.00879772885577384,-0.000545517756208555
"LUX","Luxembourg","Calcium",52.6895826615886,52.3332744761685,-0.356308185420113
"LUX","Luxembourg","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"LUX","Luxembourg","Iron",2.62593709789246,2.56894107423471,-0.056996023657748
"LUX","Luxembourg","Vitamin A",31.031658957974,31.0470007929288,0.0153418349548208
"LUX","Luxembourg","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"LUX","Luxembourg","Zinc",0.00939149869512058,0.00885443850202939,-0.000537060193091198
"LVA","Latvia","Calcium",53.0079099350817,52.6513645559737,-0.356545379107956
"LVA","Latvia","DHA+EPA fatty acids",4.05978106133055,3.00468688581925,-1.05509417551129
"LVA","Latvia","Iron",2.47084065790635,2.41597112713153,-0.0548695307748214
"LVA","Latvia","Vitamin A",31.3492679686364,31.3645872531245,0.0153192844881136
"LVA","Latvia","Vitamin B-12",0.0937644854584949,0.073823058825901,-0.019941426632594
"LVA","Latvia","Zinc",0.00790721302608675,0.0074333028264942,-0.000473910199592557
"MAC","Macao SAR China","Calcium",48.7751966819689,45.2238793924913,-3.55131728947766
"MAC","Macao SAR China","DHA+EPA fatty acids",0.632776564573563,0.271565274152581,-0.36121129042098
"MAC","Macao SAR China","Iron",1.70477712414994,1.5321907257627,-0.172586398387247
"MAC","Macao SAR China","Vitamin A",0.0322977749275007,0.0351054853962002,0.00280771046869953
"MAC","Macao SAR China","Vitamin B-12",0,0,0
"MAC","Macao SAR China","Zinc",0.178013454199884,0.166027986569629,-0.0119854676302553
"MAR","Morocco","Calcium",75.2545374168791,72.6851650566889,-2.56937236019017
"MAR","Morocco","DHA+EPA fatty acids",0,0,0
"MAR","Morocco","Iron",0.0275761685382464,0.023296813547769,-0.00427935499047733
"MAR","Morocco","Vitamin A",16.2970034272255,16.8234000554967,0.526396628271224
"MAR","Morocco","Vitamin B-12",2.379440807904e-06,6.54148757126397e-09,-2.37289932033274e-06
"MAR","Morocco","Zinc",0.122225153217343,0.0884913280685245,-0.0337338251488186
