"iso3","country","food","base","high","diff","pdiff"
"SVN","Slovenia","Poultry",71.0387691780822,70.9798957534247,-0.0588734246575348,-0.0828750629250755
"SVN","Slovenia","Pulses",11.2320425671233,11.2394215287671,0.00737896164383736,0.0656956346073325
"SVN","Slovenia","Rice",17.4944251643836,17.4903313041096,-0.0040938602739732,-0.0234009419315348
"SVN","Slovenia","Roots tubers",34.4713703835616,34.4710129589041,-0.000357424657537437,-0.0010368739436825
"SVN","Slovenia","Sheep",4.03979923835616,4.0404485369863,0.00064929863013696,0.0160725469714472
"SVN","Slovenia","Sugar",98.4986883013699,98.5278595068493,0.0291712054794623,0.0296158314212359
"SVN","Slovenia","Vegetable oils",65.6423361369863,65.4504405753425,-0.19189556164383,-0.292335058343096
"SVN","Slovenia","Wheat",308.623987671233,308.615130136986,-0.00885753424659918,-0.00287000835982808
"SLB","Solomon Islands","Beef and veal",3.21682178082192,3.1925326,-0.0242891808219177,-0.755067656117141
"SLB","Solomon Islands","Butter",0.222102328767123,0.222027473972603,-7.48547945205378e-05,-0.0337028409094368
"SLB","Solomon Islands","Eggs",2.75576340273973,2.73237672876712,-0.0233866739726025,-0.848645930537866
"SLB","Solomon Islands","Fish",102.707050547945,109.293771671233,6.58672112328766,6.41311486226827
"SLB","Solomon Islands","Maize",0.000344912328767123,0.000344638356164384,-2.73972602739733e-07,-0.0794325339772683
"SLB","Solomon Islands","Milk",3.05833389863014,3.04825182465753,-0.0100820739726025,-0.329659033538436
"SLB","Solomon Islands","Other coarse grains",0.00255783835616438,0.00255631232876712,-1.52602739726024e-06,-0.0596608223339258
"SLB","Solomon Islands","Other oilseeds",0.00110951506849315,0.00110951506849315,0,0
"SLB","Solomon Islands","Pork",8.2781526739726,8.1785696,-0.0995830739726033,-1.20296251947253
"SLB","Solomon Islands","Poultry",27.7194726849315,27.4097132876712,-0.309759397260274,-1.11747940078478
"SLB","Solomon Islands","Pulses",36.8545688493151,36.7924090958904,-0.062159753424661,-0.168662272726103
"SLB","Solomon Islands","Rice",159.298308410959,159.153517753425,-0.144790657534256,-0.0908927778195386
"SLB","Solomon Islands","Roots tubers",221.791811726027,221.762367123288,-0.0294446027397367,-0.0132757843991593
"SLB","Solomon Islands","Sheep",0.000346405479452055,0.000343780821917808,-2.62465753424661e-06,-0.757683607776154
"SLB","Solomon Islands","Sugar",8.1760508,8.16218960547945,-0.0138611945205479,-0.169534104662704
"SLB","Solomon Islands","Vegetable oils",0.00151330684931507,0.00150878082191781,-4.52602739726025e-06,-0.299081934328702
"SLB","Solomon Islands","Wheat",70.0228325753425,69.9791830958904,-0.043649479452057,-0.0623360664610239
"ZAF","South Africa","Beef and veal",38.6481884383562,38.607522,-0.0406664383561601,-0.105222107424318
"ZAF","South Africa","Butter",1.45681062191781,1.4579511260274,0.00114050410958886,0.0782877398359061
"ZAF","South Africa","Eggs",17.2758018383562,17.2421060520548,-0.0336957863013699,-0.195046149618119
"ZAF","South Africa","Fish",19.3722945232877,19.9906319178082,0.618337394520549,3.19186451443446
"ZAF","South Africa","Maize",236.182449726027,236.173661068493,-0.00878865753425587,-0.00372113065320931
"ZAF","South Africa","Milk",13.6994689589041,13.6887980356164,-0.0106709232876723,-0.0778929703018646
"ZAF","South Africa","Other coarse grains",6.39484433150685,6.39519146575342,0.000347134246575129,0.0054283455324288
"ZAF","South Africa","Other oilseeds",3.98367873150685,3.98436257260274,0.000683841095890453,0.0171660704082878
"ZAF","South Africa","Pork",11.7759414246575,11.7740650821918,-0.00187634246575398,-0.0159336939450558
"ZAF","South Africa","Poultry",104.601463972603,104.451854465753,-0.149609506849317,-0.1430281194616
"ZAF","South Africa","Pulses",4.75041141369863,4.75080119726027,0.000389783561644062,0.00820525903335559
"ZAF","South Africa","Rice",48.6423292054795,48.6390910684932,-0.00323813698630275,-0.00665703521849027
"ZAF","South Africa","Roots tubers",17.4878494520548,17.4935361369863,0.00568668493150728,0.0325179202113905
"ZAF","South Africa","Sheep",7.15109200273973,7.13834266575342,-0.0127493369863004,-0.17828517632574
"ZAF","South Africa","Sugar",80.1515747671233,80.1603335616438,0.00875879452054893,0.0109277884383397
"ZAF","South Africa","Vegetable oils",40.9994781369863,40.9332585205479,-0.066219616438353,-0.161513315406362
"ZAF","South Africa","Wheat",159.019008767123,158.987239945205,-0.0317688219177925,-0.0199780027331931
"KOR","South Korea","Beef and veal",34.3511044383562,33.1651785205479,-1.18592591780822,-3.45236619665721
"KOR","South Korea","Butter",0.997735109589041,0.99829495890411,0.000559849315068479,0.0561120190808035
"KOR","South Korea","Eggs",43.0675457534247,42.4294414794521,-0.638104273972607,-1.48163602733705
"KOR","South Korea","Fish",155.924810219178,167.013612219178,11.088802,7.11163411673412
"KOR","South Korea","Maize",5.44236572054795,5.44008358082192,-0.00228213972602758,-0.0419328623471818
"KOR","South Korea","Milk",14.5071995424658,14.4533589260274,-0.0538406164383548,-0.371130322435778
"KOR","South Korea","Other coarse grains",8.88665088493151,8.89725542739726,0.010604542465753,0.119331147392483
"KOR","South Korea","Other oilseeds",0.239949679452055,0.239965671232877,1.59917808219032e-05,0.00666463937706511
"KOR","South Korea","Pork",91.1321635890411,88.3132549041096,-2.81890868493152,-3.09320943771656
"KOR","South Korea","Poultry",55.150266739726,53.4584331506849,-1.69183358904109,-3.06767979387201
"KOR","South Korea","Pulses",3.77371781917808,3.77212398356164,-0.00159383561643788,-0.0422351562254598
"KOR","South Korea","Rice",146.44548860274,146.154591424658,-0.290897178082208,-0.198638538378823
"KOR","South Korea","Roots tubers",14.5033369041096,14.515393169863,0.0120562657534234,0.0831275301203766
"KOR","South Korea","Sheep",0.939937421917808,0.939937421917808,0,0
"KOR","South Korea","Sugar",94.0558366575343,94.0789220821918,0.0230854246575362,0.0245443828665225
"KOR","South Korea","Vegetable oils",51.3921219178082,51.0460279726027,-0.346093945205478,-0.673437741603642
"KOR","South Korea","Wheat",135.320714027397,135.247744082192,-0.07296994520549,-0.0539237068987948
"ESP","Spain","Beef and veal",27.6340807945205,27.6529438356164,0.0188630410958891,0.0682600634924299
"ESP","Spain","Butter",13.716682769863,13.7215636136986,0.00488084383561792,0.0355832668693166
"ESP","Spain","Eggs",40.8606496438356,40.8654637534247,0.0048141095890447,0.0117817744725235
"ESP","Spain","Fish",68.7497495890411,71.4782764109589,2.72852682191781,3.96878074207959
"ESP","Spain","Maize",29.0374213150685,29.0807697534247,0.0433484383561663,0.149284738082687
"ESP","Spain","Milk",60.239643369863,60.2377936712329,-0.00184969863013278,-0.00307056703303485
"ESP","Spain","Other coarse grains",27.4473133972603,27.4415459452055,-0.0057674520547932,-0.0210128108763056
"ESP","Spain","Other oilseeds",3.22184815890411,3.22029370136986,-0.00155445753424622,-0.0482473865178971
"ESP","Spain","Pork",95.5347949589041,95.7271440821918,0.192349123287661,0.201339337537076
"ESP","Spain","Poultry",71.0387691780822,70.9798957534247,-0.0588734246575348,-0.0828750629250755
"ESP","Spain","Pulses",11.2320425671233,11.2394215287671,0.00737896164383736,0.0656956346073325
"ESP","Spain","Rice",17.4944251643836,17.4903313041096,-0.0040938602739732,-0.0234009419315348
"ESP","Spain","Roots tubers",34.4713703835616,34.4710129589041,-0.000357424657537437,-0.0010368739436825
"ESP","Spain","Sheep",4.03979923835616,4.0404485369863,0.00064929863013696,0.0160725469714472
"ESP","Spain","Sugar",98.4986883013699,98.5278595068493,0.0291712054794623,0.0296158314212359
"ESP","Spain","Vegetable oils",65.6423361369863,65.4504405753425,-0.19189556164383,-0.292335058343096
"ESP","Spain","Wheat",308.623987671233,308.615130136986,-0.00885753424659918,-0.00287000835982808
"LKA","Sri Lanka","Beef and veal",2.62344504383562,2.61323929863014,-0.0102057452054792,-0.3890207355195
"LKA","Sri Lanka","Butter",0.152789320547945,0.152772769863014,-1.65506849315022e-05,-0.0108323571779407
"LKA","Sri Lanka","Eggs",13.2780767534247,13.2345704739726,-0.0435062794520542,-0.327654977900569
"LKA","Sri Lanka","Fish",89.2055770958904,94.981763260274,5.77618616438355,6.47514017893132
"LKA","Sri Lanka","Maize",17.3116936767123,17.3085715945205,-0.00312208219178184,-0.0180345277018254
"LKA","Sri Lanka","Milk",21.6388359260274,21.6059555863014,-0.032880339726027,-0.151950594008055
"LKA","Sri Lanka","Other coarse grains",0.509992369863014,0.509915994520548,-7.63753424657794e-05,-0.0149757813996892
"LKA","Sri Lanka","Other oilseeds",0.931494156164384,0.93157584109589,8.16849315068181e-05,0.00876923714080745
"LKA","Sri Lanka","Pork",0.106075953424658,0.105757673972603,-0.000318279452054807,-0.30004863664117
"LKA","Sri Lanka","Poultry",24.6409440931507,24.5388876246575,-0.102056468493154,-0.414174343756259
"LKA","Sri Lanka","Pulses",31.0357332054795,31.0237416438356,-0.0119915616438365,-0.0386379196020392
"LKA","Sri Lanka","Rice",356.143106027397,356.061696712329,-0.0814093150685407,-0.0228585963593742
"LKA","Sri Lanka","Roots tubers",18.9248388438356,18.9242276684932,-0.000611175342464425,-0.0032294876987209
"LKA","Sri Lanka","Sheep",0.298400545205479,0.297468504109589,-0.000932041095890415,-0.312345641074016
"LKA","Sri Lanka","Sugar",95.1003406849315,95.0613616164384,-0.0389790684931495,-0.040987306893345
"LKA","Sri Lanka","Vegetable oils",3.00892427945205,3.00582930958904,-0.00309496986301378,-0.102859679259772
"LKA","Sri Lanka","Wheat",114.851030410959,114.833597835616,-0.0174325753424612,-0.0151784231104276
"KNA","St. Kitts & Nevis","Beef and veal",29.3776593424658,29.196885369863,-0.180773972602741,-0.615345050112383
"KNA","St. Kitts & Nevis","Butter",2.66108922739726,2.66161467671233,0.000525449315068639,0.0197456481225384
"KNA","St. Kitts & Nevis","Eggs",0.00486566301369863,0.00484163287671233,-2.40301369863016e-05,-0.493871789284378
"KNA","St. Kitts & Nevis","Fish",160.066968328767,172.45321969863,12.386251369863,7.73816827993048
"KNA","St. Kitts & Nevis","Maize",0.00443548219178082,0.00443377808219178,-1.70410958904119e-06,-0.0384199398252347
"KNA","St. Kitts & Nevis","Milk",11.8569317178082,11.8303079041096,-0.0266238136986294,-0.224542186227171
