"iso3","country","nutrient_label","base","high","diff","pdiff"
"GRD","Grenada","Calcium (mg/p/d)",620.238540963056,630.337216982657,10.0986760196009,1.62819227646198
"GRD","Grenada","DHA+EPA fatty acids (g/p/d)",0.545931353675373,0.595159407606519,0.0492280539311459,9.01726079656864
"GRD","Grenada","Iron (mg/p/d)",17.8501936975579,18.0407559704377,0.190562272879809,1.06756417386037
"GRD","Grenada","Protein (g/p/d)",80.1973779644693,81.383466870166,1.18608890569671,1.4789622002632
"GRD","Grenada","Vitamin A, RAE (mg/p/d retinol)",566.849953180988,564.855344561372,-1.99460861961609,-0.351875943258521
"GRD","Grenada","Vitamin B12 (ug/p/d)",4.80080207201976,4.92282357276038,0.12202150074062,2.54168988660855
"GRD","Grenada","Zinc (mg/p/d)",8.83931736937598,8.92228817782384,0.0829708084478593,0.938656289628355
"GTM","Guatemala","Calcium (mg/p/d)",441.576919835684,442.08761300912,0.510693173435925,0.115652143600703
"GTM","Guatemala","DHA+EPA fatty acids (g/p/d)",0.0711283798761911,0.0770967482425446,0.0059683683663535,8.39098033266368
"GTM","Guatemala","Iron (mg/p/d)",19.6874969889439,19.6937756366616,0.00627864771766795,0.031891548840332
"GTM","Guatemala","Protein (g/p/d)",68.7622401772214,68.7765922501071,0.014352072885643,0.0208720263456416
"GTM","Guatemala","Vitamin A, RAE (mg/p/d retinol)",478.525160525976,477.17167912094,-1.35348140503618,-0.282844355257827
"GTM","Guatemala","Vitamin B12 (ug/p/d)",4.41145018533608,4.42175702936512,0.010306844029035,0.23363845438617
"GTM","Guatemala","Zinc (mg/p/d)",10.6267027776764,10.6228407908346,-0.00386198684173777,-0.0363422871847954
"GUY","Guyana","Calcium (mg/p/d)",1832.8023404327,1853.9721525414,21.1698121087011,1.15505156457314
"GUY","Guyana","DHA+EPA fatty acids (g/p/d)",1.07958733724079,1.15578800996815,0.0762006727273599,7.05831479295724
"GUY","Guyana","Iron (mg/p/d)",32.8477652867146,33.0794120108075,0.231646724092897,0.705213039824623
"GUY","Guyana","Protein (g/p/d)",143.133525608908,144.460481477084,1.32695586817559,0.927075513951431
"GUY","Guyana","Vitamin A, RAE (mg/p/d retinol)",1723.7687055557,1718.39669185194,-5.37201370376192,-0.311643533523259
"GUY","Guyana","Vitamin B12 (ug/p/d)",8.67505261847809,8.82275651692667,0.147703898448581,1.702628271487
"GUY","Guyana","Zinc (mg/p/d)",18.2726339773236,18.385503331213,0.112869353889451,0.61769613526721
"HKG","Hong Kong SAR China","Calcium (mg/p/d)",1175.72353869193,1195.19225067884,19.468711986917,1.65589199724429
"HKG","Hong Kong SAR China","DHA+EPA fatty acids (g/p/d)",1.09011733802772,1.16803147167564,0.0779141336479199,7.14731625027494
"HKG","Hong Kong SAR China","Iron (mg/p/d)",29.4875591251936,29.772615258613,0.285056133419328,0.966699658690235
"HKG","Hong Kong SAR China","Protein (g/p/d)",163.752841334981,165.577300065982,1.8244587310009,1.11415393841545
"HKG","Hong Kong SAR China","Vitamin A, RAE (mg/p/d retinol)",5202.5160779937,5193.82101764408,-8.69506034961614,-0.167131830430965
"HKG","Hong Kong SAR China","Vitamin B12 (ug/p/d)",57.3013195637679,57.5652884867244,0.263968922956501,0.460668139871966
"HKG","Hong Kong SAR China","Zinc (mg/p/d)",20.6376242850247,20.775644533168,0.138020248143253,0.668779730830763
"HND","Honduras","Calcium (mg/p/d)",448.172442503415,448.907503093785,0.735060590369983,0.164012893399706
"HND","Honduras","DHA+EPA fatty acids (g/p/d)",0.0865160146370148,0.0937802733158124,0.0072642586787976,8.39643239378906
